art,reserva,owner_base,uds,adr,qcnt,capa_conversion,factor_conversion_usado,tipologia_estimacion,unidad_resultante,posiciones_estimadas,soporte,estado_conversion,eu_equivalente,modulos_3eu,penaliza_altura_10,impacto_10
98545,77,77,210,AZ02903,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
991061,33,33,976,AZ11005,1,C,12.0,balda_9h,subhueco_balda,81.33333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,9.037037037037036,3.0123456790123453,False,0.0
154034,64,64,1,BA08705,1,A,1.0,EU,posicion_rack,1.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
98611,61,61,10,AO13903,10,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
109093,32,32,500,AZ08905,500,C,2.0,suelo_126,posicion_suelo,250.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,250.0,83.33333333333333,False,0.0
98007,14 VOLUNTARIA,14,18,BA02801,18,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
167009,64,64,1,BF10303,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
23075,61,61,1,AZ12902,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
98377,33,33,1,AV08607,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98569,61,61,5,AZ02300,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
165013,3,3,4,AL102,4,C,12.0,balda_9h,subhueco_balda,0.3333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.037037037037037035,0.012345679012345678,False,0.0
98015,14 VOLUNTARIA,14,20,BA02801,20,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
121033,33,33,9,BA04603,9,C,12.0,balda_9h,subhueco_balda,0.75,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.08333333333333333,0.027777777777777776,False,0.0
74019,34,34,306,AZ05403,1,A,270.0,EU,posicion_rack,1.1333333333333333,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.1333333333333333,0.37777777777777777,False,0.0
206050,29,29,19,AR14801,1,A,19.5,AM,posicion_rack,0.9743589743589743,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.4615384615384615,0.48717948717948717,False,0.0
152153,71,71,1,TJ03300,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
63015,77,77,384,AW06703,1,B,96.0,balda_9h,subhueco_balda,4.0,match_articulo; owner=prefijo_RESERVA,soportado,0.4444444444444444,0.14814814814814814,False,0.0
154090,29,29,6,TJ11600,1,C,2.0,suelo_300,posicion_suelo,3.0,dimensión >= 250 cm; owner=prefijo_RESERVA,inferido,3.0,1.0,True,3.0
145078,64,64,1,AT10303,1,B,10.5,EU,posicion_rack,0.09523809523809523,match_articulo; owner=prefijo_RESERVA,soportado,0.09523809523809523,0.031746031746031744,False,0.0
11028,29,29,1080,BF13103,1,C,12.0,balda_9h,subhueco_balda,90.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,10.0,3.3333333333333335,False,0.0
102232,32,32,3,AV10906,3,C,2.0,suelo_126,posicion_suelo,1.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.5,0.5,False,0.0
124249,33,33,252,AL00804,1,C,2.0,suelo_126,posicion_suelo,126.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,126.0,42.0,False,0.0
83121,77,77,2,AQ08403,2,C,12.0,balda_9h,subhueco_balda,0.16666666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.018518518518518517,0.006172839506172839,False,0.0
128247,32,32,1,AZ02002,1,C,2.0,TR,posicion_rack,0.5,dimensión larga compatible con TR; owner=prefijo_RESERVA,inferido,1.5,0.5,False,0.0
98767,64,64,2,BB06504,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
103573,29,29,3,AV13702,3,C,12.0,balda_9h,subhueco_balda,0.25,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.027777777777777776,0.009259259259259259,False,0.0
102582,33,33,1,BB13701,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
*MULTI*,,sin_asignacion_segura,1,TJ13000,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
103591,29,29,1,AV13702,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
61002,61,61,12,AK01105,12,B,690.0,EU,posicion_rack,0.017391304347826087,match_articulo; owner=prefijo_RESERVA,soportado,0.017391304347826087,0.005797101449275362,False,0.0
74036,60,60,480,BB00103,1,C,12.0,balda_9h,subhueco_balda,40.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,4.444444444444445,1.4814814814814814,False,0.0
105091,29,29,17,BF07103,17,C,12.0,balda_9h,subhueco_balda,1.4166666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.1574074074074074,0.05246913580246914,False,0.0
103178,29,29,1,AV13002,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
36028,64,64,4,AV03306,4,B,40.0,EU,posicion_rack,0.1,match_articulo; owner=prefijo_RESERVA,soportado,0.1,0.03333333333333333,False,0.0
98599,61,61,5,AZ02300,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
22043,29,29,2,AJ08904,1,B,5.0,AM,posicion_rack,0.4,match_articulo; owner=prefijo_RESERVA,soportado,0.6000000000000001,0.20000000000000004,False,0.0
179023,33,33,1,AU04301,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
105103,29,29,1,AV13702,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
98692,61,61,156,BD09602,156,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
126061,61,61,14,AJ02201,14,B,1.0,balda_9h,subhueco_balda,14.0,match_articulo; owner=prefijo_RESERVA,soportado,1.5555555555555554,0.5185185185185185,False,0.0
121029,33,33,10,BA04603,10,C,12.0,balda_9h,subhueco_balda,0.8333333333333334,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.09259259259259259,0.0308641975308642,False,0.0
31141,7,7,12,BA12403,1,C,2.0,suelo_126,posicion_suelo,6.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,6.0,2.0,False,0.0
121028,33,33,8,BA04603,8,C,12.0,balda_9h,subhueco_balda,0.6666666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.07407407407407407,0.024691358024691357,False,0.0
*MULTI*,,sin_asignacion_segura,1,AJ07006,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
35015,64,64,3,AV02908,1,C,6.0,EU,posicion_rack,0.5,dimensión compatible con EU; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
102561,29,29,3,AV13002,3,C,12.0,balda_9h,subhueco_balda,0.25,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.027777777777777776,0.009259259259259259,False,0.0
98376,33,33,1,AW04904,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
61018,61,61,12,AK01105,12,C,12.0,balda_9h,subhueco_balda,1.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.1111111111111111,0.037037037037037035,False,0.0
154026,64,64,1,AJ09507,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
*MULTI*,,sin_asignacion_segura,1,TJ10702,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
98888,64,64,20,AZ01902,20,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
103034,14 VOLUNTARIA,14,25,BA02801,25,A,26.0,balda_9h,subhueco_balda,0.9615384615384616,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.10683760683760683,0.03561253561253561,False,0.0
51061,71,71,1,BA11900,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
16024,29,29,3,AV08503,3,A,8.5,suelo_126,posicion_suelo,0.35294117647058826,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.35294117647058826,0.11764705882352942,False,0.0
148076,37,37,3,AL107,1,C,12.0,balda_9h,subhueco_balda,0.25,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.027777777777777776,0.009259259259259259,False,0.0
207021,29,29,2,AJ09706,2,C,2.0,suelo_300,posicion_suelo,1.0,dimensión >= 250 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,True,1.0
98643,61,61,3,AZ02300,3,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98561,61,61,5,AP09401,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
205212,23,23,1,99,1,C,1.0,suelo_250,posicion_suelo,1.0,dimensión >= 190 cm o categoría exterior; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,True,1.0
205024,37,37,2,AL104,1,C,1.0,suelo_250,posicion_suelo,2.0,dimensión >= 190 cm o categoría exterior; owner=prefijo_RESERVA,inferido,2.0,0.6666666666666666,True,2.0
18089,77,77,6,AV07110,6,B,648.0,EU,posicion_rack,0.009259259259259259,match_articulo; owner=prefijo_RESERVA,soportado,0.009259259259259259,0.0030864197530864196,False,0.0
16010,77,77,2,AV13902,1,B,12.0,EU,posicion_rack,0.16666666666666666,match_articulo; owner=prefijo_RESERVA,soportado,0.16666666666666666,0.05555555555555555,False,0.0
43037,64,64,1,AN09406,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
98012,14 VOLUNTARIA,14,17,BA02801,17,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
98612,61,61,9,AO13903,9,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
51213,29,29,3,AJ09603,1,C,2.0,suelo_126,posicion_suelo,1.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.5,0.5,False,0.0
147025,64,64,2,AL03505,2,C,12.0,balda_9h,subhueco_balda,0.16666666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.018518518518518517,0.006172839506172839,False,0.0
31141,7,7,11,BA11805,1,C,2.0,suelo_126,posicion_suelo,5.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,5.5,1.8333333333333333,False,0.0
102143,29,29,15,AW09301,15,C,12.0,balda_9h,subhueco_balda,1.25,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.1388888888888889,0.046296296296296294,False,0.0
14012,29,29,96,BB00804,96,A,120.0,EU,posicion_rack,0.8,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.8,0.26666666666666666,False,0.0
98552,61,61,2,AZ09501,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
172034,32,32,13,AI10804,13,C,2.0,suelo_126,posicion_suelo,6.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,6.5,2.1666666666666665,False,0.0
44088,29,29,7,AN14604,1,A,7.0,EU,posicion_rack,1.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
133033,32,32,178,AK01803,178,C,12.0,balda_9h,subhueco_balda,14.833333333333334,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.6481481481481481,0.5493827160493827,False,0.0
103337,29,29,7,AV13702,7,C,12.0,balda_9h,subhueco_balda,0.5833333333333334,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.06481481481481481,0.02160493827160494,False,0.0
91155,77,77,1,BA00603,1,C,6.0,EU,posicion_rack,0.16666666666666666,dimensión compatible con EU; owner=prefijo_RESERVA,inferido,0.16666666666666666,0.05555555555555555,False,0.0
174112,64,64,1,BD04402,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
184143,61,61,2,AJ02201,2,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
*MULTI*,,sin_asignacion_segura,1,AV10906,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
*MULTI*,,sin_asignacion_segura,1,AI05701,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
18002,77,77,12,AV13708,1,B,324.0,EU,posicion_rack,0.037037037037037035,match_articulo; owner=prefijo_RESERVA,soportado,0.037037037037037035,0.012345679012345678,False,0.0
121035,33,33,55,BA04603,55,C,12.0,balda_9h,subhueco_balda,4.583333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.5092592592592592,0.16975308641975306,False,0.0
172034,32,32,12,AI10804,12,C,2.0,suelo_126,posicion_suelo,6.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,6.0,2.0,False,0.0
132020,64,64,12,AP08402,1,C,1.0,suelo_250,posicion_suelo,12.0,dimensión >= 190 cm o categoría exterior; owner=prefijo_RESERVA,inferido,12.0,4.0,True,12.0
14014,77,77,24,AQ08403,1,B,360.0,EU,posicion_rack,0.06666666666666667,match_articulo; owner=prefijo_RESERVA,soportado,0.06666666666666667,0.022222222222222223,False,0.0
148017,37,37,1,C10,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
143084,71,71,5,BB09205,5,C,2.0,suelo_126,posicion_suelo,2.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,2.5,0.8333333333333334,False,0.0
12071,77,77,10,AV07110,10,C,12.0,balda_9h,subhueco_balda,0.8333333333333334,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.09259259259259259,0.0308641975308642,False,0.0
121030,33,33,8,BA04603,8,C,12.0,balda_9h,subhueco_balda,0.6666666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.07407407407407407,0.024691358024691357,False,0.0
13014,77 CANADAS,77,5,AO03604,5,C,12.0,balda_9h,subhueco_balda,0.4166666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.046296296296296294,0.0154320987654321,False,0.0
154089,64,64,1,AW08904,1,C,2.0,suelo_300,posicion_suelo,0.5,dimensión >= 250 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,True,0.5
*MULTI*,,sin_asignacion_segura,1,AL03505,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=sin_match,revision_manual,,,False,0.0
74036,60,60,120,AV07808,1,C,12.0,balda_9h,subhueco_balda,10.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.1111111111111112,0.37037037037037035,False,0.0
32051,71,71,6,AV03110,1,C,2.0,suelo_126,posicion_suelo,3.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,3.0,1.0,False,0.0
14015,29,29,1392,AP06604,1,A,24.0,balda_9h,subhueco_balda,58.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,6.444444444444444,2.1481481481481484,False,0.0
186055,61,61,253,AJ02201,253,C,12.0,balda_9h,subhueco_balda,21.083333333333332,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.342592592592592,0.7808641975308641,False,0.0
142013,64,64,1,AZ11801,1,C,2.0,suelo_126,posicion_suelo,0.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,0.5,0.16666666666666666,False,0.0
124260,33,33,72,AZ08001,1,C,12.0,balda_9h,subhueco_balda,6.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.6666666666666666,0.2222222222222222,False,0.0
125135,29,29,1400,AV13702,1400,C,12.0,balda_9h,subhueco_balda,116.66666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,12.962962962962962,4.320987654320988,False,0.0
42056,64,64,1,BA08705,1,A,1.0,EU,posicion_rack,1.0,match_articulo_propietario; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
127036,71,71,19,BB09205,19,C,2.0,suelo_126,posicion_suelo,9.5,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,9.5,3.1666666666666665,False,0.0
61050,61,61,30,TJ06400,5,C,12.0,balda_9h,subhueco_balda,2.5,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.2777777777777778,0.09259259259259259,False,0.0
11127,29,29,216,AZ11204,1,A,692.0,EU,posicion_rack,0.31213872832369943,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.31213872832369943,0.10404624277456648,False,0.0
111009,32,32,249,AI10804,249,C,12.0,balda_9h,subhueco_balda,20.75,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.3055555555555554,0.7685185185185185,False,0.0
11014,61,61,1080,AZ12904,1,B,48.0,EU,posicion_rack,22.5,match_articulo; owner=prefijo_RESERVA,soportado,22.5,7.5,False,0.0
888888,29,29,1,AZ07603,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
991061,33,33,4170,AI13201,1,C,12.0,balda_9h,subhueco_balda,347.5,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,38.61111111111111,12.87037037037037,False,0.0
11105,61,61,48,AJ08001,2,B,72.0,EU,posicion_rack,0.6666666666666666,match_articulo; owner=prefijo_RESERVA,soportado,0.6666666666666666,0.2222222222222222,False,0.0
86006,7,7,300,BA13202,1,C,12.0,balda_9h,subhueco_balda,25.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,2.7777777777777777,0.9259259259259259,False,0.0
148008,3,3,1,AL103,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
11112,61,61,192,TJ02503,1,C,12.0,balda_9h,subhueco_balda,16.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,1.7777777777777777,0.5925925925925926,False,0.0
98558,61,61,2,AZ02300,2,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
91055,32,32,1,BB13202,1,C,6.0,EU,posicion_rack,0.16666666666666666,dimensión compatible con EU; owner=prefijo_RESERVA,inferido,0.16666666666666666,0.05555555555555555,False,0.0
98603,61,61,5,AZ02300,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
53015,32,32,4,AV10906,4,B,1.5,EU,posicion_rack,2.6666666666666665,match_articulo; owner=prefijo_RESERVA,soportado,2.6666666666666665,0.8888888888888888,False,0.0
83043,7,7,2147,BD09304,1,C,12.0,balda_9h,subhueco_balda,178.91666666666666,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,19.879629629629626,6.626543209876543,False,0.0
98587,61,61,10,AO07002,10,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
161035,61,61,1,BD09402,1,B,1.0,EU,posicion_rack,1.0,match_articulo; owner=prefijo_RESERVA,soportado,1.0,0.3333333333333333,False,0.0
109321,29,29,5,AV13702,5,C,12.0,balda_9h,subhueco_balda,0.4166666666666667,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.046296296296296294,0.0154320987654321,False,0.0
98500,61,61,1,AV12505,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
1593V,29,29,6,AV09202,1,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
192045,33,33,2517,AI14301,1,C,12.0,balda_9h,subhueco_balda,209.75,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,23.305555555555554,7.768518518518518,False,0.0
123097,33,33,16,BA04603,16,C,2.0,suelo_126,posicion_suelo,8.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,8.0,2.6666666666666665,False,0.0
98895,64,64,42,AZ01902,42,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
61050,61,61,24,AV13205,1,C,12.0,balda_9h,subhueco_balda,2.0,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.2222222222222222,0.07407407407407407,False,0.0
167010,71,71,2,BC03001,1,C,2.0,suelo_126,posicion_suelo,1.0,dimensión <= 126 cm; owner=prefijo_RESERVA,inferido,1.0,0.3333333333333333,False,0.0
98883,64,64,5,AZ01902,5,C,,revision_manual,revision_manual,,revision_manual_sin_dimensiones; owner=prefijo_RESERVA,revision_manual,,,False,0.0
14014,29,29,96,AV11602,1,A,276.0,EU,posicion_rack,0.34782608695652173,match_articulo_propietario; owner=prefijo_RESERVA,soportado,0.34782608695652173,0.11594202898550725,False,0.0
43025,7,7,1,AZ03102,1,C,16.0,AM,posicion_rack,0.0625,dimensión compatible con AM; owner=prefijo_RESERVA,inferido,0.09375,0.03125,False,0.0
102580,33,33,1,BA04603,1,C,12.0,balda_9h,subhueco_balda,0.08333333333333333,dimensión pequeña con bajo volumen; owner=prefijo_RESERVA,inferido,0.009259259259259259,0.0030864197530864196,False,0.0
