owner,article,transaction_frequency,total_quantity
33,092128,1,1.0
33,093053,1,1.0
33,102534,1,1.0
33,102580,1,1.0
33,103187,1,1.0
33,105067,1,1.0
33,106007,1,1.0
33,121046,1,1.0
33,128034,1,1.0
33,128036,1,1.0
33,128037,1,1.0
33,131060,1,1.0
33,161140,1,1.0
33,161141,1,1.0
33,163021,1,1.0
33,174038,1,1.0
33,181199,1,1.0
33,183021,1,1.0
33,184093,1,1.0
34,041066,23,34.0
34,051086,18,18.0
34,091194,16,21.0
34,074024,15,1111.0
34,051106,15,15.0
34,011104,14,2040.0
34,011026,12,849.504
34,022043,10,155.0
34,032040,10,145.0
34,011105,9,1224.0
34,014012,9,840.0
34,031047,9,523.0
34,084071,9,32.0
34,172164,8,22.0
34,051180,8,15.0
34,072065,7,839.0
34,096025,7,54.0
34,051085,7,7.0
34,018000,6,1116.0
34,011030,6,720.0
34,075017,6,486.29999999999995
34,202059,6,16.0
34,011014,5,696.0
34,014014,5,360.0
34,022172,5,28.0
34,012012,4,336.0
34,061012,4,138.0
34,032109,4,68.0
34,204076,4,10.0
34,174081,4,8.0
34,174079,4,7.0
34,084095,4,6.0
34,174080,4,6.0
34,091255,4,4.0
34,203075,4,4.0
34,074030,3,5641.0
34,075014,3,1003.0
34,018071,3,456.0
34,011015,3,192.0
34,012019,3,120.0
34,134033,3,68.0
34,022138,3,52.0
34,134030,3,15.0
34,102159,3,12.0
34,051324,3,3.0
34,051368,3,3.0
34,092104,3,3.0
34,074031,2,2719.0
34,071078,2,2410.0
34,011110,2,216.0
34,012016,2,216.0
34,013013,2,168.0
34,063014,2,156.0
34,018073,2,120.0
34,106345,2,97.0
34,012007,2,24.0
34,105032,2,15.0
34,105033,2,12.0
34,084049,2,11.0
34,102491,2,6.0
34,016026,2,5.0
34,096034,2,5.0
34,051122,2,4.0
34,152188,2,4.0
34,016005,2,3.0
34,022053,2,3.0
34,124087,2,3.0
34,174092,2,3.0
34,051192,2,2.0
34,051349,2,2.0
34,091234,2,2.0
34,091263,2,2.0
34,092108,2,2.0
34,094104,2,2.0
34,134031,2,2.0
34,174083,2,2.0
34,205235,2,2.0
34,012062,1,720.0
34,014031,1,600.0
34,012017,1,384.0
34,012025,1,384.0
34,018105,1,288.0
34,126072,1,200.0
34,074033,1,199.0
34,011024,1,192.0
34,018083,1,180.0
34,071115,1,150.0
34,106026,1,150.0
34,012068,1,144.0
34,011127,1,120.0
34,014039,1,120.0
34,018002,1,106.0
34,031118,1,100.0
34,013014,1,96.0
34,018428,1,80.0
34,018078,1,72.0
34,031100,1,72.0
34,205144,1,60.0
34,205146,1,52.0
34,012029,1,48.0
34,012037,1,48.0
34,014030,1,48.0
34,113039,1,48.0
34,113041,1,40.0
34,011031,1,36.0
34,012009,1,24.0
34,205145,1,20.0
34,022104,1,18.0
34,113040,1,16.0
34,012006,1,12.0
34,204009,1,12.0
34,103991,1,10.0
34,142047,1,10.0
34,172108,1,10.0
34,202060,1,10.0
34,061000,1,9.0
34,134029,1,9.0
34,031144,1,8.0
34,031146,1,8.0
34,084093,1,6.0
34,096037,1,6.0
34,143100,1,6.0
34,016011,1,5.0
34,032001,1,5.0
34,051367,1,5.0
34,102490,1,5.0
34,145104,1,5.0
34,022170,1,4.0
34,032108,1,4.0
34,016010,1,3.0
34,202039,1,3.0
34,204003,1,3.0
34,016008,1,2.0
34,043017,1,2.0
34,084057,1,2.0
34,102496,1,2.0
34,143110,1,2.0
34,152144,1,2.0
34,202022,1,2.0
34,043005,1,1.0
34,043010,1,1.0
34,043048,1,1.0
34,044102,1,1.0
34,051104,1,1.0
34,051247,1,1.0
34,051317,1,1.0
34,051381,1,1.0
34,051404,1,1.0
34,091166,1,1.0
34,092149,1,1.0
34,092150,1,1.0
34,131053,1,1.0
34,171125,1,1.0
34,174082,1,1.0
34,181175,1,1.0
36,051091,4,5.0
36,206000,3,24.0
36,204001,3,16.0
36,206032,3,16.0
36,052000,1,2.0
36,051106,1,1.0
36,094002,1,1.0
37,148054,2,2.0
37,148027,1,1.0
37,148031,1,1.0
37,148049,1,1.0
37,148063,1,1.0
37,148067,1,1.0
37,148070,1,1.0
37,148076,1,1.0
39,012014,6,1296.0
4,018000,434,138552.733
4,018106,242,4376.0
4,087037,231,1174.0
4,018076,205,81651.16
4,018072,188,20012.032
4,141136,166,335.0
4,018073,121,22326.874
4,018002,104,2947.0
4,018023,93,6102.0
4,167003,88,338.0
4,018092,85,458.0
4,018071,81,19448.735
4,018095,79,439.0
4,018091,78,471.0
4,018094,78,466.0
4,018093,70,450.0
4,143124,63,330.0
4,018105,58,23629.436
4,143122,58,330.0
4,143121,57,331.0
4,018018,53,5068.0
4,143123,53,330.0
4,143125,50,330.0
4,018086,49,11208.0
4,018428,47,21531.7
4,017012,42,3408.0
4,087033,42,370.0
4,125099,34,4733.2
4,146027,34,122.0
4,083116,34,111.0
4,017002,33,6888.0
4,018421,33,6210.0
4,018101,33,2453.0
4,071115,32,9155.004
4,071009,32,2772.0
4,018059,30,2196.0
4,018007,29,10240.16
4,121059,26,91.0
4,121060,26,82.0
4,129015,26,82.0
4,071044,25,5131.4220000000005
4,018078,25,1185.0
4,018097,25,47.0
4,091090,25,40.0
4,083044,23,12179.623
4,018096,23,45.0
4,018098,23,45.0
4,018099,23,45.0
4,018100,23,40.0
4,018013,22,452.0
4,18428,21,13766.34
4,017010,21,2088.0
4,018019,21,1933.002
4,084004,21,77.0
4,084031,21,63.0
4,143126,21,40.0
4,143130,21,39.0
4,143127,21,38.0
4,018027,20,3091.0
4,143128,20,39.0
4,172088,20,35.0
4,143129,19,37.0
4,018088,18,2906.368
4,018028,18,626.0
4,017008,17,1560.0
4,204000,17,101.0
4,132007,15,651.0
4,109080,15,134.0
4,131075,14,1771.0
4,202049,14,72.0
4,122057,14,29.0
4,043045,14,23.0
4,041042,14,22.0
4,161037,14,22.0
4,018107,13,4461.04
4,123001,13,1316.0
4,131023,13,610.0
4,133077,13,320.0
4,204030,13,96.0
4,091215,13,19.0
4,123035,12,814.0
4,018083,11,501.0
4,166005,11,293.0
4,124146,11,33.0
4,041037,11,18.0
4,149033,10,371.301
4,018419,10,326.0
4,149034,10,72.6
4,204050,10,62.0
4,043040,10,29.0
4,051013,10,17.0
4,094084,10,10.0
4,131019,9,582.0
4,018020,9,369.0
4,124101,9,255.0
4,018060,9,161.0
4,019010,9,88.0
4,149035,9,61.0
4,129043,9,53.0
4,18072,8,672.0
4,018063,8,50.0
4,018067,8,30.0
4,084017,8,20.0
4,091167,8,8.0
4,018089,7,2122.0
4,143096,7,779.84
4,166003,7,668.0
4,019045,7,546.0
4,124102,7,245.0
4,018065,7,126.0
4,18023,6,1128.0
4,122046,6,695.0
4,018075,6,504.0
4,133122,6,251.0
4,113071,6,145.0
4,124119,6,140.0
4,124120,6,140.0
4,018062,6,126.0
4,018024,6,84.0
4,122037,6,74.0
4,018003,6,72.0
4,133190,6,67.0
4,133072,6,40.0
4,018068,6,20.0
4,202024,6,17.0
4,018066,6,13.0
4,084089,6,12.0
4,141054,6,8.0
4,043068,6,7.0
4,091026,6,6.0
4,18002,5,588.0
4,018058,5,559.0
4,125089,5,169.84
4,018064,5,101.0
4,122055,5,64.0
4,032036,5,50.0
4,091091,5,5.0
4,091098,5,5.0
4,124121,5,5.0
4,071119,4,20064.0
4,071120,4,2947.272
4,132011,4,544.0
4,133119,4,450.0
4,018014,4,422.05
4,146091,4,385.0
4,124043,4,184.0
4,018056,4,107.0
4,18018,4,100.0
4,071007,4,78.0
4,109084,4,33.0
4,109083,4,32.0
4,018061,4,27.0
4,202057,4,22.0
4,021209,4,16.0
4,018087,4,10.0
4,124245,4,10.0
4,124246,4,10.0
4,124247,4,8.0
4,176015,4,7.0
4,051005,4,5.0
4,091057,4,5.0
4,174116,4,5.0
4,018420,4,4.0
4,021046,4,4.0
4,023093,4,4.0
4,034055,4,4.0
4,043066,4,4.0
4,051183,4,4.0
4,051332,4,4.0
4,091021,4,4.0
4,091027,4,4.0
4,091092,4,4.0
4,092079,4,4.0
4,172180,4,4.0
4,172181,4,4.0
4,18073,3,1708.392
4,125086,3,1296.0
4,83044,3,1244.0
4,71115,3,624.0
4,123003,3,260.0
4,018030,3,111.0
4,131124,3,98.0
4,146059,3,96.0
4,123022,3,77.0
4,133123,3,69.0
4,133024,3,51.0
4,109043,3,42.0
4,132047,3,40.0
4,18101,3,36.0
4,018418,3,30.0
4,167019,3,25.0
4,186140,3,24.0
4,106006,3,19.0
4,035012,3,18.0
4,091017,3,13.0
4,036035,3,12.0
4,086110,3,11.0
4,086095,3,10.0
4,109046,3,8.0
4,201007,3,7.0
4,041102,3,6.0
4,84031,3,5.0
4,018079,3,4.0
4,142043,3,4.0
4,174007,3,4.0
4,87002,3,4.0
4,087046,3,3.0
4,093087,3,3.0
4,83116,3,3.0
4,143078,2,4677.104
4,133040,2,1401.0
4,131001,2,1224.95
4,123032,2,845.0
4,146090,2,500.0
4,123031,2,432.0
4,146089,2,414.0
4,123005,2,349.0
4,132046,2,284.0
4,018084,2,205.0
4,018427,2,126.0
4,125021,2,121.0
4,123085,2,80.0
4,166004,2,47.0
4,018080,2,37.0
4,166006,2,35.0
4,084077,2,32.0
4,103136,2,24.0
4,124067,2,17.0
4,087059,2,14.0
4,133073,2,14.0
4,122027,2,12.0
4,124042,2,12.0
4,124213,2,12.0
4,087017,2,10.0
4,018008,2,8.0
4,042051,2,8.0
4,087058,2,8.0
4,187002,2,8.0
4,108003,2,7.0
4,059005,2,6.0
4,145078,2,6.0
4,191003,2,6.0
4,125080,2,5.999
4,102212,2,5.0
4,023105,2,4.0
4,084070,2,4.0
4,108001,2,4.0
4,125098,2,4.0
4,172122,2,4.0
4,174117,2,4.0
4,91215,2,4.0
4,082019,2,3.0
4,091240,2,3.0
4,108002,2,3.0
4,154929,2,3.0
4,181109,2,3.0
4,018010,2,2.0
4,034017,2,2.0
4,043023,2,2.0
4,051236,2,2.0
4,051308,2,2.0
4,092009,2,2.0
4,092158,2,2.0
4,094062,2,2.0
4,124248,2,2.0
4,127012,2,2.0
4,174039,2,2.0
4,174111,2,2.0
4,192038,2,2.0
4,94084,2,2.0
4,162001,1,2993.0
4,071081,1,2200.0
4,132015,1,1749.0
4,149022,1,1396.35
4,113020,1,1138.0
4,019011,1,1000.0
4,143046,1,989.0
4,125013,1,960.0
4,123013,1,929.0
4,133007,1,900.0
4,131009,1,892.0
4,125005,1,760.0
4,125048,1,740.0
4,125004,1,700.0
4,123002,1,690.0
4,125025,1,600.0
4,125065,1,600.0
4,123000,1,570.0
4,131007,1,515.0
4,125067,1,502.6
4,071083,1,500.0
4,086047,1,500.0
4,991011,1,480.0
4,125041,1,466.77
4,109015,1,418.0
4,132010,1,414.0
4,172129,1,400.0
4,123004,1,382.0
4,131116,1,370.0
4,125029,1,360.0
4,18412,1,360.0
4,125007,1,339.0
4,075005,1,320.0
4,129008,1,301.029
4,125024,1,300.0
4,125044,1,260.0
4,146078,1,257.0
4,131025,1,256.0
4,131115,1,251.0
4,129024,1,248.0
4,129023,1,235.0
4,125017,1,234.0
4,128027,1,211.0
4,086043,1,200.0
4,189002,1,195.0
4,172037,1,160.0
4,108010,1,150.0
4,189001,1,150.0
4,172038,1,140.0
4,146007,1,131.0
4,172036,1,126.0
4,189030,1,125.0
4,084075,1,100.0
4,086042,1,100.0
4,131012,1,100.0
4,189000,1,100.0
4,129022,1,96.0
4,172131,1,91.0
4,125040,1,80.0
4,189009,1,75.0
4,131067,1,72.0
4,121003,1,70.0
4,184039,1,70.0
4,124030,1,68.0
4,203000,1,62.0
4,109030,1,61.0
4,125074,1,50.0
4,073001,1,47.776
4,131057,1,42.0
4,104017,1,38.0
4,124105,1,33.0
4,146060,1,33.0
4,106005,1,32.0
4,084079,1,30.0
4,172133,1,30.0
4,172137,1,30.0
4,146092,1,26.0
4,071010,1,24.0
4,129014,1,24.0
4,133078,1,24.0
4,131139,1,23.0
4,123084,1,22.0
4,203034,1,22.0
4,106666,1,20.0
4,109081,1,20.0
4,109082,1,20.0
4,124021,1,20.0
4,172135,1,20.0
4,172138,1,20.0
4,132027,1,19.0
4,172142,1,17.0
4,187033,1,17.0
4,122006,1,15.0
4,133124,1,15.0
4,184020,1,15.0
4,104013,1,14.0
4,131003,1,14.0
4,172020,1,14.0
4,206077,1,14.0
4,103137,1,13.0
4,104012,1,13.0
4,042074,1,12.0
4,125084,1,11.05
4,016011,1,11.0
4,191001,1,11.0
4,033003,1,10.0
4,086094,1,10.0
4,103013,1,10.0
4,122028,1,10.0
4,131036,1,10.0
4,133156,1,10.0
4,133189,1,10.0
4,146008,1,10.0
4,184178,1,10.0
4,102128,1,9.0
4,124000,1,9.0
4,042090,1,8.0
4,201109,1,8.0
4,022020,1,7.0
4,032017,1,7.0
4,124126,1,7.0
4,184022,1,7.0
4,187049,1,7.0
4,191007,1,7.0
4,071087,1,6.0
4,132013,1,6.0
4,143029,1,6.0
4,146017,1,6.0
4,146025,1,6.0
4,186011,1,6.0
4,202046,1,6.0
4,186039,1,5.44
4,087000,1,5.0
4,103014,1,5.0
4,124222,1,5.0
4,131011,1,5.0
4,166015,1,5.0
4,187034,1,5.0
4,206035,1,5.0
4,031166,1,4.0
4,042104,1,4.0
4,102129,1,4.0
4,104011,1,4.0
4,104014,1,4.0
4,133070,1,4.0
4,145107,1,4.0
4,176016,1,4.0
4,181106,1,4.0
4,191002,1,4.0
4,191054,1,4.0
4,87059,1,4.0
4,125012,1,3.3
4,091064,1,3.0
4,104008,1,3.0
4,104009,1,3.0
4,104010,1,3.0
4,109308,1,3.0
4,113075,1,3.0
4,172080,1,3.0
4,172157,1,3.0
4,201010,1,3.0
4,201019,1,3.0
4,131069,1,2.96
4,131064,1,2.75
4,133010,1,2.606
4,018069,1,2.0
4,021211,1,2.0
4,031158,1,2.0
4,032024,1,2.0
4,034008,1,2.0
4,035009,1,2.0
4,036036,1,2.0
4,042116,1,2.0
4,049045,1,2.0
4,072052,1,2.0
4,083003,1,2.0
4,087012,1,2.0
4,093019,1,2.0
4,102134,1,2.0
4,104007,1,2.0
4,108005,1,2.0
4,108012,1,2.0
4,112004,1,2.0
4,122036,1,2.0
4,127001,1,2.0
4,132024,1,2.0
4,141008,1,2.0
4,141010,1,2.0
4,141034,1,2.0
4,146052,1,2.0
4,151014,1,2.0
4,154010,1,2.0
4,166014,1,2.0
4,167004,1,2.0
4,172084,1,2.0
4,172085,1,2.0
4,172086,1,2.0
4,172087,1,2.0
4,172158,1,2.0
4,182051,1,2.0
4,184023,1,2.0
4,184024,1,2.0
4,184153,1,2.0
4,184154,1,2.0
4,186065,1,2.0
4,191006,1,2.0
4,192011,1,2.0
4,201008,1,2.0
4,203017,1,2.0
4,203084,1,2.0
4,87004,1,2.0
4,91090,1,2.0
4,125006,1,1.653
4,125014,1,1.5
4,125059,1,1.35
4,129013,1,1.315
4,179004,1,1.175
4,018009,1,1.0
4,018077,1,1.0
4,033040,1,1.0
4,034056,1,1.0
4,041023,1,1.0
4,042121,1,1.0
4,042122,1,1.0
4,042123,1,1.0
4,042124,1,1.0
4,043013,1,1.0
4,043021,1,1.0
4,043026,1,1.0
4,044005,1,1.0
4,044014,1,1.0
4,051322,1,1.0
4,053004,1,1.0
4,083004,1,1.0
4,086109,1,1.0
4,089021,1,1.0
4,091050,1,1.0
4,091063,1,1.0
4,091075,1,1.0
4,091125,1,1.0
4,091237,1,1.0
4,091245,1,1.0
4,093035,1,1.0
4,093036,1,1.0
4,093041,1,1.0
4,093042,1,1.0
4,094086,1,1.0
4,094098,1,1.0
4,095014,1,1.0
4,102136,1,1.0
4,108000,1,1.0
4,108004,1,1.0
4,109000,1,1.0
4,113006,1,1.0
4,113007,1,1.0
4,123007,1,1.0
4,125027,1,1.0
4,141009,1,1.0
4,141033,1,1.0
4,141053,1,1.0
4,141118,1,1.0
4,141193,1,1.0
4,154028,1,1.0
4,154029,1,1.0
4,154930,1,1.0
4,161003,1,1.0
4,161012,1,1.0
4,172010,1,1.0
4,172018,1,1.0
4,172021,1,1.0
4,172023,1,1.0
4,172035,1,1.0
4,172051,1,1.0
4,172168,1,1.0
4,172169,1,1.0
4,174051,1,1.0
4,174074,1,1.0
4,174098,1,1.0
4,18008,1,1.0
4,181000,1,1.0
4,181002,1,1.0
4,181016,1,1.0
4,181018,1,1.0
4,181074,1,1.0
4,181075,1,1.0
4,181076,1,1.0
4,181077,1,1.0
4,181078,1,1.0
4,181100,1,1.0
4,181102,1,1.0
4,182013,1,1.0
4,183058,1,1.0
4,187016,1,1.0
4,187017,1,1.0
4,187037,1,1.0
4,187047,1,1.0
4,187060,1,1.0
4,187171,1,1.0
4,192001,1,1.0
4,192002,1,1.0
4,192003,1,1.0
4,192005,1,1.0
4,192009,1,1.0
4,192012,1,1.0
4,205209,1,1.0
4,209039,1,1.0
4,87046,1,1.0
4,991012,1,1.0
40,019080,218,7992.0
40,019056,18,2198.6639999999998
40,019057,17,2186.688
40,019055,17,1934.26
40,071127,8,1915.0
40,084094,6,199.0
40,065068,5,1572.0
40,126107,5,1503.5
40,126108,5,1503.5
40,125097,5,1011.0
40,125102,5,158.0
40,161167,5,53.0
40,086145,4,402.6
40,186104,4,400.0
40,184002,4,201.0
40,126109,3,602.5
40,086152,3,500.0
40,013069,3,420.0
40,013070,3,420.0
40,013071,3,420.0
40,071138,3,240.0
40,086124,3,208.0
40,184207,3,199.0
40,127059,3,125.0
40,019077,2,144.0
40,014037,2,96.0
40,071169,2,96.0
40,071170,2,96.0
40,071171,2,96.0
40,172187,2,50.0
40,162044,2,31.0
40,162045,2,18.0
40,109079,2,10.0
40,065066,2,6.0
40,016065,2,3.0
40,086131,2,3.0
40,125114,1,898.0
40,125116,1,798.0
40,125117,1,611.0
40,125115,1,548.0
40,086155,1,474.0
40,133166,1,348.0
40,133168,1,288.0
40,133167,1,237.0
40,072121,1,200.0
40,072122,1,200.0
40,072126,1,200.0
40,133160,1,156.0
40,133161,1,156.0
40,086118,1,127.0
40,133169,1,118.0
40,133170,1,111.0
40,126127,1,100.0
40,126128,1,100.0
40,126129,1,100.0
40,126130,1,100.0
40,186105,1,50.0
40,127062,1,37.0
40,133162,1,33.0
40,125118,1,23.0
40,153015,1,16.0
40,127051,1,6.0
40,191056,1,6.0
40,084450,1,4.0
40,128071,1,4.0
40,133120,1,4.0
40,133124,1,3.485
40,161111,1,3.0
40,016066,1,2.0
40,043051,1,2.0
40,083111,1,2.0
40,125119,1,2.0
40,127055,1,2.0
40,139012,1,2.0
40,191055,1,2.0
40,128070,1,1.0
40,147044,1,1.0
40,147045,1,1.0
40,161162,1,1.0
40,161163,1,1.0
400,070339,1,4225.0
400,070330,1,1440.0
400,019400,1,905.0
400,018395,1,650.0
400,010853,1,3.0
400,015121,1,1.7
43,071039,5,142.0
44,013069,4,460.0
44,013070,4,460.0
44,013071,4,460.0
450,SY01252,7,588.0
450,02305,1,96.0
450,V6-004,1,58.0
49,013070,54,2960.0
49,013071,53,2800.0
49,013069,52,2720.0
49,013073,30,1164.0
49,013072,28,1097.0
49,013074,28,957.0
49,015168,24,720.0
49,991113,24,48.0
49,043051,24,24.0
49,019061,20,433.516
49,019066,19,531.348
49,065066,19,297.0
49,019064,18,554.348
49,019062,18,519.4200000000001
49,019065,17,472.256
49,019063,17,391.24
49,017017,16,549.0
49,017019,16,548.0
49,017018,16,537.0
49,019071,16,412.412
49,019070,15,542.376
49,019073,14,445.08799999999997
49,084092,14,217.0
49,019072,13,457.424
49,019069,13,431.31600000000003
49,019068,13,426.29200000000003
49,072073,10,1007.0
49,086119,9,256.0
49,065067,8,201.0
49,125094,7,573.0
49,043049,7,7.0
49,015167,6,120.0
49,015169,6,120.0
49,015170,6,120.0
49,059012,6,13.0
49,086118,5,273.0
49,127052,5,17.0
49,125093,4,700.0
49,084091,4,218.0
49,191056,4,4.0
49,124215,3,14.0
49,043039,3,6.0
49,059014,3,3.0
49,059011,2,14.0
49,059013,2,4.0
49,065073,1,2106.0
49,073006,1,450.0
49,019041,1,287.0
49,019042,1,287.0
49,019043,1,287.0
49,123066,1,49.0
49,089059,1,18.0
49,125079,1,7.0
49,127051,1,6.0
49,125078,1,3.0
49,172144,1,3.0
49,172145,1,3.0
49,128240,1,2.0
49,072067,1,1.6
5,012025,164,25440.0
5,012017,123,14258.686
5,012062,118,25881.528
5,014030,109,8419.0
5,202073,97,155.0
5,012068,82,10796.16
5,167005,82,168.0
5,014000,75,4299.0
5,012016,64,6360.0
5,167002,49,81.0
5,012048,47,4350.0
5,015180,46,552.0
5,093010,45,59.0
5,062016,44,12457.228
5,092046,37,45.0
5,051122,36,70.0
5,051180,32,83.0
5,189006,29,804.0
5,014031,28,4424.752
5,012065,25,1576.0
5,015019,23,6048.0
5,144051,22,41.0
5,012069,20,2228.0
5,091033,20,24.0
5,041027,17,49.0
5,014025,16,1416.0
5,016037,16,148.0
5,091035,16,23.0
5,015155,15,894.264
5,012067,14,2689.056
5,012004,13,1230.0
5,161039,13,37.0
5,012066,12,1333.0
5,012009,12,1027.0
5,124254,11,14.0
5,084447,10,91.0
5,016005,10,84.0
5,041028,10,18.0
5,144056,10,17.0
5,091205,10,10.0
5,015175,9,2358.0
5,131166,9,845.0
5,201121,9,60.0
5,172082,9,18.0
5,092138,9,9.0
5,011014,8,1680.0
5,051185,8,8.0
5,131144,7,797.0
5,131119,7,740.0
5,107137,7,160.0
5,107139,7,124.0
5,107141,7,79.0
5,051294,7,7.0
5,092153,7,7.0
5,144015,7,7.0
5,062002,6,1213.0
5,072047,6,1008.11
5,014011,6,696.0
5,014004,6,420.0
5,126075,6,300.0
5,123103,6,200.0
5,062006,6,130.0
5,106336,6,71.0
5,204025,6,43.0
5,102695,6,32.0
5,084036,6,30.0
5,172205,6,22.0
5,142028,6,6.0
5,163022,6,6.0
5,018000,5,1152.0
5,015015,5,986.3760000000001
5,133116,5,903.0
5,133115,5,309.0
5,107143,5,196.0
5,107144,5,138.0
5,107142,5,97.0
5,106335,5,54.0
5,102696,5,51.0
5,103310,5,33.0
5,106325,5,29.0
5,103315,5,25.0
5,103312,5,15.0
5,107121,5,14.0
5,041063,5,10.0
5,144018,5,10.0
5,107712,5,9.0
5,051283,5,8.0
5,046017,5,5.0
5,092154,5,5.0
5,144019,5,5.0
5,174036,5,5.0
5,062017,4,1356.0
5,071131,4,888.0
5,012027,4,726.0
5,133011,4,159.0
5,083028,4,54.0
5,107136,4,50.0
5,089114,4,47.0
5,086084,4,42.0
5,204052,4,37.0
5,102691,4,32.0
5,102656,4,29.0
5,103311,4,28.0
5,107138,4,28.0
5,102657,4,27.0
5,143050,4,27.0
5,103316,4,25.0
5,102689,4,20.0
5,123100,4,18.0
5,201110,4,17.0
5,103279,4,16.0
5,103317,4,15.0
5,102690,4,10.0
5,087005,4,6.0
5,144053,4,6.0
5,144054,4,6.0
5,051292,4,4.0
5,161125,4,4.0
5,174037,4,4.0
5,012084,3,768.0
5,062001,3,502.0
5,015174,3,344.112
5,015179,3,248.0
5,106334,3,132.0
5,015156,3,112.752
5,107145,3,41.0
5,107122,3,39.0
5,102693,3,34.0
5,103313,3,27.0
5,103280,3,26.0
5,107125,3,26.0
5,102698,3,25.0
5,102697,3,20.0
5,121020,3,20.0
5,102692,3,19.0
5,032107,3,18.0
5,103319,3,15.0
5,084110,3,12.0
5,102694,3,11.0
5,102243,3,10.0
5,103314,3,10.0
5,107711,3,8.0
5,107126,3,7.0
5,174034,3,7.0
5,044098,3,6.0
5,144055,3,6.0
5,181208,3,6.0
5,041030,3,5.0
5,107713,3,4.0
5,144052,3,4.0
5,021007,3,3.0
5,092041,3,3.0
5,092042,3,3.0
5,094081,3,3.0
5,124108,2,750.0
5,133112,2,300.0
5,122181,2,290.0
5,071164,2,264.0
5,133114,2,220.0
5,124047,2,100.0
5,014021,2,72.0
5,133185,2,60.0
5,016031,2,54.0
5,109312,2,40.0
5,131194,2,40.0
5,122020,2,32.0
5,107123,2,25.0
5,031150,2,17.0
5,102242,2,17.0
5,103302,2,15.0
5,121021,2,15.0
5,121022,2,15.0
5,204000,2,14.0
5,202042,2,12.0
5,102747,2,11.0
5,102748,2,11.0
5,102750,2,11.0
5,096018,2,10.0
5,102749,2,9.0
5,034022,2,8.0
5,205078,2,8.0
5,103559,2,7.0
5,016000,2,6.0
5,022186,2,6.0
5,032098,2,6.0
5,103560,2,6.0
5,152149,2,6.0
5,159006,2,6.0
5,016025,2,5.0
5,103354,2,5.0
5,041060,2,4.0
5,053014,2,4.0
5,096043,2,4.0
5,103352,2,4.0
5,152161,2,4.0
5,184206,2,4.0
5,041022,2,3.0
5,091005,2,3.0
5,092014,2,3.0
5,093052,2,3.0
5,145022,2,3.0
5,043020,2,2.0
5,043069,2,2.0
5,046031,2,2.0
5,049041,2,2.0
5,051039,2,2.0
5,087020,2,2.0
5,091094,2,2.0
5,092144,2,2.0
5,144034,2,2.0
5,172089,2,2.0
5,182011,2,2.0
5,205229,2,2.0
5,131079,1,991.0
5,018105,1,756.0
5,062005,1,384.0
5,015011,1,360.0
5,12080,1,240.0
5,075031,1,225.0
5,122019,1,200.0
5,012030,1,168.0
5,115111,1,138.0
5,133188,1,127.0
5,019441,1,116.0
5,129116,1,80.0
5,014001,1,48.0
5,018071,1,48.0
5,019440,1,40.0
5,991140,1,31.0
5,102673,1,30.0
5,146035,1,25.0
5,062036,1,24.0
5,19441,1,24.0
5,103020,1,20.0
5,103296,1,20.0
5,107120,1,20.0
5,122012,1,20.0
5,032093,1,16.0
5,103276,1,15.0
5,169025,1,15.0
5,071057,1,12.0
5,071128,1,12.0
5,086170,1,12.0
5,107124,1,12.0
5,016049,1,11.0
5,031151,1,11.0
5,102236,1,10.0
5,102241,1,10.0
5,103275,1,10.0
5,103303,1,10.0
5,103320,1,10.0
5,107140,1,10.0
5,032076,1,9.0
5,146010,1,9.0
5,153000,1,9.0
5,204095,1,9.0
5,102613,1,8.0
5,201028,1,8.0
5,049014,1,7.0
5,031152,1,6.0
5,103567,1,6.0
5,113012,1,6.0
5,122018,1,6.0
5,144036,1,6.0
5,153003,1,6.0
5,092168,1,5.0
5,103295,1,5.0
5,124144,1,5.0
5,129121,1,5.0
5,51138,1,5.0
5,022154,1,4.0
5,032130,1,4.0
5,033076,1,4.0
5,036007,1,4.0
5,041029,1,4.0
5,042097,1,4.0
5,106326,1,4.0
5,112014,1,4.0
5,132070,1,4.0
5,132071,1,4.0
5,133178,1,4.0
5,149050,1,4.0
5,152185,1,4.0
5,174002,1,4.0
5,174113,1,4.0
5,187090,1,4.0
5,41027,1,4.0
5,41029,1,4.0
5,84447,1,4.0
5,075030,1,3.4
5,025004,1,3.0
5,031137,1,3.0
5,095001,1,3.0
5,102123,1,3.0
5,102679,1,3.0
5,107065,1,3.0
5,107129,1,3.0
5,123104,1,3.0
5,147015,1,3.0
5,209021,1,3.0
5,022037,1,2.0
5,034020,1,2.0
5,036031,1,2.0
5,042096,1,2.0
5,044105,1,2.0
5,049046,1,2.0
5,051181,1,2.0
5,084035,1,2.0
5,084112,1,2.0
5,087002,1,2.0
5,087008,1,2.0
5,091127,1,2.0
5,096005,1,2.0
5,102518,1,2.0
5,102681,1,2.0
5,102704,1,2.0
5,103153,1,2.0
5,103231,1,2.0
5,107064,1,2.0
5,107066,1,2.0
5,125068,1,2.0
5,131039,1,2.0
5,133183,1,2.0
5,174003,1,2.0
5,174052,1,2.0
5,174097,1,2.0
5,181101,1,2.0
5,202071,1,2.0
5,41028,1,2.0
5,41030,1,2.0
5,51139,1,2.0
5,85032,1,2.0
5,023107,1,1.0
5,033061,1,1.0
5,034047,1,1.0
5,041062,1,1.0
5,041114,1,1.0
5,043024,1,1.0
