antecedent,consequent,support,antecedent_support,consequent_support,confidence,lift,leverage,conviction,npmi,shared_transactions
083021,089082,0.00037548108514033607,0.0013611189336337182,0.0007040270346381301,0.27586206896551724,391.8344827586207,0.0003745228206137001,1.3799801531426426,0.7570192144489366,8
085032,069001,0.00046935135642542006,0.0007509621702806721,0.0015957946118464283,0.625,391.6544117647058,0.00046815297504038567,2.6624112143684093,0.7790000075755588,10
086143,069001,0.00023467567821271003,0.00037548108514033607,0.0015957946118464283,0.625,391.6544117647058,0.00023407648752019284,2.6624112143684093,0.7143904727434842,5
092140,174099,0.00023467567821271003,0.00037548108514033607,0.0015957946118464283,0.625,391.6544117647058,0.00023407648752019284,2.6624112143684093,0.7143904727434842,5
096001,131027,0.00023467567821271003,0.0007509621702806721,0.0007978973059232142,0.3125,391.6544117647058,0.00023407648752019284,1.4533848766459299,0.7143904727434842,5
142044,131027,0.00023467567821271003,0.0007509621702806721,0.0007978973059232142,0.3125,391.6544117647058,0.00023407648752019284,1.4533848766459299,0.7143904727434842,5
143028,131027,0.00023467567821271003,0.0007509621702806721,0.0007978973059232142,0.3125,391.6544117647058,0.00023407648752019284,1.4533848766459299,0.7143904727434842,5
069001,085032,0.00046935135642542006,0.0015957946118464283,0.0007509621702806721,0.29411764705882354,391.6544117647058,0.00046815297504038567,1.4156028035921024,0.7790000075755588,10
131027,096001,0.00023467567821271003,0.0007978973059232142,0.0007509621702806721,0.29411764705882354,391.6544117647058,0.00023407648752019284,1.4156028035921024,0.7143904727434842,5
131027,142044,0.00023467567821271003,0.0007978973059232142,0.0007509621702806721,0.29411764705882354,391.6544117647058,0.00023407648752019284,1.4156028035921024,0.7143904727434842,5
131027,143028,0.00023467567821271003,0.0007978973059232142,0.0007509621702806721,0.29411764705882354,391.6544117647058,0.00023407648752019284,1.4156028035921024,0.7143904727434842,5
069001,086143,0.00023467567821271003,0.0015957946118464283,0.00037548108514033607,0.14705882352941177,391.6544117647058,0.00023407648752019284,1.1719735739001804,0.7143904727434842,5
174099,092140,0.00023467567821271003,0.0015957946118464283,0.00037548108514033607,0.14705882352941177,391.6544117647058,0.00023407648752019284,1.1719735739001804,0.7143904727434842,5
102213,063007,0.00042241622078287804,0.0006570918989955881,0.0016427297474889704,0.6428571428571429,391.334693877551,0.00042133679637356396,2.795400356707031,0.768331071973544,9
023079,063007,0.00042241622078287804,0.0006570918989955881,0.0016427297474889704,0.6428571428571429,391.334693877551,0.00042133679637356396,2.795400356707031,0.768331071973544,9
063007,102213,0.00042241622078287804,0.0016427297474889704,0.0006570918989955881,0.2571428571428571,391.334693877551,0.00042133679637356396,1.3452692993667368,0.768331071973544,9
063007,023079,0.00042241622078287804,0.0016427297474889704,0.0006570918989955881,0.2571428571428571,391.334693877551,0.00042133679637356396,1.3452692993667368,0.768331071973544,9
023074,203085,0.00037548108514033607,0.0008917675772082981,0.001079508119778466,0.42105263157894735,390.0411899313502,0.00037451841479978454,1.7254081223385644,0.7564376259996686,8
203085,023074,0.00037548108514033607,0.001079508119778466,0.0008917675772082981,0.34782608695652173,390.0411899313502,0.00037451841479978454,1.531965956381614,0.7564376259996686,8
164,151,0.001126443255421008,0.0015019243405613443,0.0019243405613442223,0.75,389.7439024390244,0.0011235530414923957,3.992302637754623,0.8787394492939333,24
155,151,0.00042241622078287804,0.000563221627710504,0.0019243405613442223,0.75,389.7439024390244,0.0004213323905596484,3.992302637754623,0.7678068020457779,9
151,164,0.001126443255421008,0.0019243405613442223,0.0015019243405613443,0.5853658536585366,389.7439024390244,0.0011235530414923957,2.4081424177668813,0.8787394492939333,24
151,155,0.00042241622078287804,0.0019243405613442223,0.000563221627710504,0.21951219512195122,389.7439024390244,0.0004213323905596484,1.2805283722894958,0.7678068020457779,9
012007,012029,0.0006101567633530461,0.001079508119778466,0.0014549892049188023,0.5652173913043478,388.46844319775596,0.0006085860906921462,2.2966535248286863,0.8055089644347055,13
012029,012007,0.0006101567633530461,0.0014549892049188023,0.001079508119778466,0.41935483870967744,388.46844319775596,0.0006085860906921462,1.7203630693492706,0.8055089644347055,13
086096,089089,0.00042241622078287804,0.0008917675772082981,0.0012203135267060921,0.47368421052631576,388.16599190283404,0.00042132798474573286,1.8976814042992582,0.7672846589795482,9
089089,086096,0.00042241622078287804,0.0012203135267060921,0.0008917675772082981,0.34615384615384615,388.16599190283404,0.00042132798474573286,1.5280478848819166,0.7672846589795482,9
084105,102220,0.00023467567821271003,0.000516286492067962,0.0011733783910635501,0.45454545454545453,387.38181818181823,0.00023406987879931947,1.8311821396163837,0.7130779647112556,5
102215,041086,0.00037548108514033607,0.0009387027128508401,0.001032572984135924,0.4,387.38181818181823,0.0003745118060789112,1.6649457116931068,0.7555702151388595,8
103139,041086,0.00037548108514033607,0.0009387027128508401,0.001032572984135924,0.4,387.38181818181823,0.0003745118060789112,1.6649457116931068,0.7555702151388595,8
041086,102215,0.00037548108514033607,0.001032572984135924,0.0009387027128508401,0.36363636363636365,387.38181818181823,0.0003745118060789112,1.5699534671655202,0.7555702151388595,8
041086,103139,0.00037548108514033607,0.001032572984135924,0.0009387027128508401,0.36363636363636365,387.38181818181823,0.0003745118060789112,1.5699534671655202,0.7555702151388595,8
102220,084105,0.00023467567821271003,0.0011733783910635501,0.000516286492067962,0.2,387.38181818181823,0.00023406987879931947,1.249354641884915,0.7130779647112556,5
109080,018421,0.00042241622078287804,0.0007040270346381301,0.0015488594762038863,0.6,387.3818181818182,0.00042132578183877505,2.49612785130949,0.7670243796404808,9
084005,083122,0.000281610813855252,0.0007040270346381301,0.001032572984135924,0.4,387.3818181818182,0.00028088385455918335,1.6649457116931068,0.7289812956738668,6
018421,109080,0.00042241622078287804,0.0015488594762038863,0.0007040270346381301,0.2727272727272727,387.3818181818182,0.00042132578183877505,1.3740319628273725,0.7670243796404808,9
083122,084005,0.000281610813855252,0.001032572984135924,0.0007040270346381301,0.2727272727272727,387.3818181818182,0.00028088385455918335,1.3740319628273725,0.7289812956738668,6
082018,083132,0.000281610813855252,0.00046935135642542006,0.0015488594762038863,0.6,387.3818181818181,0.00028088385455918335,2.49612785130949,0.7289812956738667,6
083132,082018,0.000281610813855252,0.0015488594762038863,0.00046935135642542006,0.18181818181818182,387.3818181818181,0.00028088385455918335,1.221648570564369,0.7289812956738667,6
092046,093010,0.0014549892049188023,0.0017835351544165962,0.00211208110391439,0.8157894736842105,386.2491228070176,0.0014512222340209919,5.417105845435893,0.9117869747224422,31
093010,092046,0.0014549892049188023,0.00211208110391439,0.0017835351544165962,0.6888888888888889,386.2491228070176,0.0014512222340209919,3.2085529227179466,0.9117869747224422,31
089074,063009,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
125087,203085,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
082027,063009,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
042092,203085,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
083131,063009,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
162040,063009,0.00023467567821271003,0.000563221627710504,0.001079508119778466,0.4166666666666667,385.9782608695653,0.00023406767589236169,1.712435128937523,0.7126436419747657,5
063009,089074,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
203085,125087,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
063009,082027,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
203085,042092,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
063009,083131,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
063009,162040,0.00023467567821271003,0.001079508119778466,0.000563221627710504,0.21739130434782608,385.9782608695653,0.00023406767589236169,1.2770581056979253,0.7126436419747657,5
086112,089089,0.00037548108514033607,0.0007978973059232142,0.0012203135267060921,0.47058823529411764,385.62895927601807,0.0003745074002649956,1.886583852227333,0.7549952206856724,8
123009,089089,0.00037548108514033607,0.0007978973059232142,0.0012203135267060921,0.47058823529411764,385.62895927601807,0.0003745074002649956,1.886583852227333,0.7549952206856724,8
131027,112040,0.00037548108514033607,0.0007978973059232142,0.0012203135267060921,0.47058823529411764,385.62895927601807,0.0003745074002649956,1.886583852227333,0.7549952206856724,8
089089,086112,0.00037548108514033607,0.0012203135267060921,0.0007978973059232142,0.3076923076923077,385.62895927601807,0.0003745074002649956,1.4432919261136665,0.7549952206856724,8
089089,123009,0.00037548108514033607,0.0012203135267060921,0.0007978973059232142,0.3076923076923077,385.62895927601807,0.0003745074002649956,1.4432919261136665,0.7549952206856724,8
112040,131027,0.00037548108514033607,0.0012203135267060921,0.0007978973059232142,0.3076923076923077,385.62895927601807,0.0003745074002649956,1.4432919261136665,0.7549952206856724,8
086096,063007,0.000563221627710504,0.0008917675772082981,0.0016427297474889704,0.631578947368421,384.4691729323308,0.0005617566945835778,2.7098268763996725,0.7955082863980569,12
063007,086096,0.000563221627710504,0.0016427297474889704,0.0008917675772082981,0.34285714285714286,384.4691729323308,0.0005617566945835778,1.5203820928172918,0.7955082863980569,12
034043,034044,0.00042241622078287804,0.0009387027128508401,0.0011733783910635501,0.45,383.508,0.00042131476730398614,1.8160484029253388,0.7657308201158882,9
034044,034043,0.00042241622078287804,0.0011733783910635501,0.0009387027128508401,0.36,383.508,0.00042131476730398614,1.5610332770111706,0.7657308201158882,9
086091,069001,0.000516286492067962,0.0008448324415657561,0.0015957946118464283,0.6111111111111112,382.95098039215685,0.0005149383130097984,2.5673250995695382,0.7858403840698884,11
069001,086091,0.000516286492067962,0.0015957946118464283,0.0008448324415657561,0.3235294117647059,382.95098039215685,0.0005149383130097984,1.4770119868255114,0.7858403840698884,11
051213,051046,0.00032854594949779405,0.0007040270346381301,0.0012203135267060921,0.4666666666666667,382.4153846153846,0.00032768681578425834,1.8727119121374263,0.7413826942435344,7
089082,089089,0.00032854594949779405,0.0007040270346381301,0.0012203135267060921,0.4666666666666667,382.4153846153846,0.00032768681578425834,1.8727119121374263,0.7413826942435344,7
171126,089089,0.00032854594949779405,0.0007040270346381301,0.0012203135267060921,0.4666666666666667,382.4153846153846,0.00032768681578425834,1.8727119121374263,0.7413826942435344,7
051046,051213,0.00032854594949779405,0.0012203135267060921,0.0007040270346381301,0.2692307692307692,382.4153846153846,0.00032768681578425834,1.3674576472157582,0.7413826942435344,7
089089,089082,0.00032854594949779405,0.0012203135267060921,0.0007040270346381301,0.2692307692307692,382.4153846153846,0.00032768681578425834,1.3674576472157582,0.7413826942435344,7
089089,171126,0.00032854594949779405,0.0012203135267060921,0.0007040270346381301,0.2692307692307692,382.4153846153846,0.00032768681578425834,1.3674576472157582,0.7413826942435344,7
083044,083116,0.0006570918989955881,0.001079508119778466,0.0015957946118464283,0.6086956521739131,381.4373401534527,0.0006553692257546011,2.551477413769726,0.811162766211434,14
083116,083044,0.0006570918989955881,0.0015957946118464283,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0006553692257546011,1.6981648361963766,0.811162766211434,14
167009,084052,0.00032854594949779405,0.0007978973059232142,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0003276846128773006,1.6981648361963766,0.74106342309186,7
131027,063009,0.00032854594949779405,0.0007978973059232142,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0003276846128773006,1.6981648361963766,0.74106342309186,7
081027,203085,0.00032854594949779405,0.0007978973059232142,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0003276846128773006,1.6981648361963766,0.74106342309186,7
085010,203085,0.00032854594949779405,0.0007978973059232142,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0003276846128773006,1.6981648361963766,0.74106342309186,7
086112,203085,0.00032854594949779405,0.0007978973059232142,0.001079508119778466,0.4117647058823529,381.4373401534527,0.0003276846128773006,1.6981648361963766,0.74106342309186,7
084052,167009,0.00032854594949779405,0.001079508119778466,0.0007978973059232142,0.30434782608695654,381.4373401534527,0.0003276846128773006,1.4363530226227355,0.74106342309186,7
063009,131027,0.00032854594949779405,0.001079508119778466,0.0007978973059232142,0.30434782608695654,381.4373401534527,0.0003276846128773006,1.4363530226227355,0.74106342309186,7
203085,081027,0.00032854594949779405,0.001079508119778466,0.0007978973059232142,0.30434782608695654,381.4373401534527,0.0003276846128773006,1.4363530226227355,0.74106342309186,7
203085,085010,0.00032854594949779405,0.001079508119778466,0.0007978973059232142,0.30434782608695654,381.4373401534527,0.0003276846128773006,1.4363530226227355,0.74106342309186,7
203085,086112,0.00032854594949779405,0.001079508119778466,0.0007978973059232142,0.30434782608695654,381.4373401534527,0.0003276846128773006,1.4363530226227355,0.74106342309186,7
143129,143125,0.0007978973059232142,0.0008917675772082981,0.0023467567821271003,0.8947368421052632,381.26526315789476,0.0007958045443133196,9.477705810569793,0.8331772366985765,17
143125,143129,0.0007978973059232142,0.0023467567821271003,0.0008917675772082981,0.34,381.26526315789476,0.0007958045443133196,1.513800352155745,0.8331772366985765,17
063010,061012,0.00046935135642542006,0.00046935135642542006,0.0026283675959823524,1.0,380.4642857142857,0.0004681177285290611,inf,0.7752177873454248,10
209027,061012,0.000281610813855252,0.000281610813855252,0.0026283675959823524,1.0,380.4642857142857,0.0002808706371174367,inf,0.7267771929712783,6
172014,061012,0.000281610813855252,0.000281610813855252,0.0026283675959823524,1.0,380.4642857142857,0.0002808706371174367,inf,0.7267771929712783,6
084092,013074,0.00032854594949779405,0.0006570918989955881,0.0013141837979911762,0.5,380.4642857142857,0.0003276824099703428,1.9973716324040176,0.7407449674484853,7
126074,102215,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
124200,102215,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
124200,103139,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
124200,103141,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
023079,103141,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
131145,102215,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
131145,103141,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
043057,103139,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
102586,103141,0.00023467567821271003,0.0006570918989955881,0.0009387027128508401,0.35714285714285715,380.4642857142857,0.00023405886426453056,1.5540953513355655,0.7109219463353336,5
013074,084092,0.00032854594949779405,0.0013141837979911762,0.0006570918989955881,0.25,380.4642857142857,0.0003276824099703428,1.3324572108013393,0.7407449674484853,7
102215,126074,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
102215,124200,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103139,124200,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103141,124200,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103141,023079,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
102215,131145,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103141,131145,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103139,043057,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
103141,102586,0.00023467567821271003,0.0009387027128508401,0.0006570918989955881,0.25,380.4642857142857,0.00023405886426453056,1.3324572108013393,0.7109219463353336,5
061012,063010,0.00046935135642542006,0.0026283675959823524,0.00046935135642542006,0.17857142857142858,380.4642857142857,0.0004681177285290611,1.21681992008783,0.7752177873454248,10
061012,209027,0.000281610813855252,0.0026283675959823524,0.000281610813855252,0.10714285714285714,380.4642857142857,0.0002808706371174367,1.119684595888482,0.7267771929712783,6
061012,172014,0.000281610813855252,0.0026283675959823524,0.000281610813855252,0.10714285714285714,380.4642857142857,0.0002808706371174367,1.119684595888482,0.7267771929712783,6
161045,063007,0.00046935135642542006,0.0007509621702806721,0.0016427297474889704,0.625,380.46428571428567,0.0004681177285290611,2.662286054006696,0.7752177873454248,10
096001,112029,0.000281610813855252,0.0007509621702806721,0.0009856378484933823,0.375,380.46428571428567,0.0002808706371174367,1.5984229794424105,0.7267771929712783,6
106019,103158,0.000281610813855252,0.0007509621702806721,0.0009856378484933823,0.375,380.46428571428567,0.0002808706371174367,1.5984229794424105,0.7267771929712783,6
063007,161045,0.00046935135642542006,0.0016427297474889704,0.0007509621702806721,0.2857142857142857,380.46428571428567,0.0004681177285290611,1.398948652961607,0.7752177873454248,10
112029,096001,0.000281610813855252,0.0009856378484933823,0.0007509621702806721,0.2857142857142857,380.46428571428567,0.0002808706371174367,1.398948652961607,0.7267771929712783,6
103158,106019,0.000281610813855252,0.0009856378484933823,0.0007509621702806721,0.2857142857142857,380.46428571428567,0.0002808706371174367,1.398948652961607,0.7267771929712783,6
041086,063009,0.00042241622078287804,0.001032572984135924,0.001079508119778466,0.4090909090909091,378.96047430830043,0.0004213015498622394,1.690480832412683,0.7641955165516621,9
063009,041086,0.00042241622078287804,0.001079508119778466,0.001032572984135924,0.391304347826087,378.96047430830043,0.0004213015498622394,1.6411607729546336,0.7641955165516621,9
144056,093010,0.00037548108514033607,0.00046935135642542006,0.00211208110391439,0.8,378.77333333333337,0.0003744897770093334,4.989439594480429,0.7527209702969595,8
093010,144056,0.00037548108514033607,0.00211208110391439,0.00046935135642542006,0.17777777777777778,378.77333333333337,0.0003744897770093334,1.2156453834854286,0.7527209702969595,8
65089,126073,0.000563221627710504,0.0007040270346381301,0.00211208110391439,0.8,378.7733333333333,0.000561734665514,4.989439594480429,0.793513368637392,12
126073,65089,0.000563221627710504,0.00211208110391439,0.0007040270346381301,0.26666666666666666,378.7733333333333,0.000561734665514,1.3626763267709479,0.793513368637392,12
086113,112040,0.000281610813855252,0.0006101567633530461,0.0012203135267060921,0.46153846153846156,378.2130177514793,0.0002808662313035211,1.8548765605932602,0.7260512300662846,6
049029,089089,0.000281610813855252,0.0006101567633530461,0.0012203135267060921,0.46153846153846156,378.2130177514793,0.0002808662313035211,1.8548765605932602,0.7260512300662846,6
146094,112040,0.000281610813855252,0.0006101567633530461,0.0012203135267060921,0.46153846153846156,378.2130177514793,0.0002808662313035211,1.8548765605932602,0.7260512300662846,6
146094,089089,0.000281610813855252,0.0006101567633530461,0.0012203135267060921,0.46153846153846156,378.2130177514793,0.0002808662313035211,1.8548765605932602,0.7260512300662846,6
112040,086113,0.000281610813855252,0.0012203135267060921,0.0006101567633530461,0.23076923076923078,378.2130177514793,0.0002808662313035211,1.299206796207641,0.7260512300662846,6
089089,049029,0.000281610813855252,0.0012203135267060921,0.0006101567633530461,0.23076923076923078,378.2130177514793,0.0002808662313035211,1.299206796207641,0.7260512300662846,6
112040,146094,0.000281610813855252,0.0012203135267060921,0.0006101567633530461,0.23076923076923078,378.2130177514793,0.0002808662313035211,1.299206796207641,0.7260512300662846,6
089089,146094,0.000281610813855252,0.0012203135267060921,0.0006101567633530461,0.23076923076923078,378.2130177514793,0.0002808662313035211,1.299206796207641,0.7260512300662846,6
072084,125097,0.0007509621702806721,0.001032572984135924,0.0019243405613442223,0.7272727272727273,377.93348115299335,0.0007489751482047511,3.6596107512750713,0.8249360728845601,16
065068,019057,0.00037548108514033607,0.000516286492067962,0.0019243405613442223,0.7272727272727273,377.93348115299335,0.00037448757410237556,3.6596107512750713,0.752439536086793,8
125097,072084,0.0007509621702806721,0.0019243405613442223,0.001032572984135924,0.3902439024390244,377.93348115299335,0.0007489751482047511,1.638306580306017,0.8249360728845601,16
019057,065068,0.00037548108514033607,0.0019243405613442223,0.000516286492067962,0.1951219512195122,377.93348115299335,0.00037448757410237556,1.241782795570461,0.752439536086793,8
061028,061010,0.00046935135642542006,0.000563221627710504,0.002205951375199474,0.8333333333333334,377.76595744680856,0.00046810891690123,5.986764291748804,0.7742891182177086,10
071002,061010,0.00046935135642542006,0.000563221627710504,0.002205951375199474,0.8333333333333334,377.76595744680856,0.00046810891690123,5.986764291748804,0.7742891182177086,10
061010,061028,0.00046935135642542006,0.002205951375199474,0.000563221627710504,0.2127659574468085,377.76595744680856,0.00046810891690123,1.2695548265810164,0.7742891182177086,10
061010,071002,0.00046935135642542006,0.002205951375199474,0.000563221627710504,0.2127659574468085,377.76595744680856,0.00046810891690123,1.2695548265810164,0.7742891182177086,10
086091,041086,0.00032854594949779405,0.0008448324415657561,0.001032572984135924,0.3888888888888889,376.6212121212122,0.00032767359834251166,1.6346739714805048,0.7394792173220099,7
112022,083122,0.00032854594949779405,0.0008448324415657561,0.001032572984135924,0.3888888888888889,376.6212121212122,0.00032767359834251166,1.6346739714805048,0.7394792173220099,7
041086,086091,0.00032854594949779405,0.001032572984135924,0.0008448324415657561,0.3181818181818182,376.6212121212122,0.00032767359834251166,1.4654275790857034,0.7394792173220099,7
083122,112022,0.00032854594949779405,0.001032572984135924,0.0008448324415657561,0.3181818181818182,376.6212121212122,0.00032767359834251166,1.4654275790857034,0.7394792173220099,7
082027,083132,0.00032854594949779405,0.000563221627710504,0.0015488594762038863,0.5833333333333334,376.6212121212121,0.00032767359834251166,2.3962827372571107,0.7394792173220099,7
083132,082027,0.00032854594949779405,0.0015488594762038863,0.000563221627710504,0.21212121212121213,376.6212121212121,0.00032767359834251166,1.268515911010983,0.7394792173220099,7
125088,069001,0.00042241622078287804,0.0007040270346381301,0.0015957946118464283,0.6,375.9882352941176,0.0004212927382344083,2.4960105134703836,0.7631820617933488,9
021204,069001,0.00042241622078287804,0.0007040270346381301,0.0015957946118464283,0.6,375.9882352941176,0.0004212927382344083,2.4960105134703836,0.7631820617933488,9
152002,142017,0.000281610813855252,0.00046935135642542006,0.0015957946118464283,0.6,375.9882352941176,0.0002808618254896055,2.4960105134703836,0.7253295501532017,6
131027,103139,0.000281610813855252,0.0007978973059232142,0.0009387027128508401,0.35294117647058826,375.9882352941176,0.0002808618254896055,1.5440038230801398,0.7253295501532017,6
103139,131027,0.000281610813855252,0.0009387027128508401,0.0007978973059232142,0.3,375.9882352941176,0.0002808618254896055,1.4274315752772526,0.7253295501532017,6
069001,125088,0.00042241622078287804,0.0015957946118464283,0.0007040270346381301,0.2647058823529412,375.9882352941176,0.0004212927382344083,1.359042523232892,0.7631820617933488,9
069001,021204,0.00042241622078287804,0.0015957946118464283,0.0007040270346381301,0.2647058823529412,375.9882352941176,0.0004212927382344083,1.359042523232892,0.7631820617933488,9
142017,152002,0.000281610813855252,0.0015957946118464283,0.00046935135642542006,0.17647058823529413,375.9882352941176,0.0002808618254896055,1.2137157876386262,0.7253295501532017,6
127055,019057,0.0006101567633530461,0.0008448324415657561,0.0019243405613442223,0.7222222222222222,375.3089430894309,0.0006085310180182017,3.5930723739791603,0.8008530119474518,13
019057,127055,0.0006101567633530461,0.0019243405613442223,0.0008448324415657561,0.3170731707317073,375.3089430894309,0.0006085310180182017,1.4630486382105645,0.8008530119474518,13
084005,112002,0.00023467567821271003,0.0007040270346381301,0.0008917675772082981,0.3333333333333333,373.7894736842106,0.00023404784972974165,1.4986623486341875,0.7088040895870764,5
021204,102216,0.00023467567821271003,0.0007040270346381301,0.0008917675772082981,0.3333333333333333,373.7894736842106,0.00023404784972974165,1.4986623486341875,0.7088040895870764,5
171127,102216,0.00023467567821271003,0.0007040270346381301,0.0008917675772082981,0.3333333333333333,373.7894736842106,0.00023404784972974165,1.4986623486341875,0.7088040895870764,5
112002,084005,0.00023467567821271003,0.0008917675772082981,0.0007040270346381301,0.2631578947368421,373.7894736842106,0.00023404784972974165,1.3561873918815623,0.7088040895870764,5
102216,021204,0.00023467567821271003,0.0008917675772082981,0.0007040270346381301,0.2631578947368421,373.7894736842106,0.00023404784972974165,1.3561873918815623,0.7088040895870764,5
102216,171127,0.00023467567821271003,0.0008917675772082981,0.0007040270346381301,0.2631578947368421,373.7894736842106,0.00023404784972974165,1.3561873918815623,0.7088040895870764,5
102216,112029,0.00032854594949779405,0.0008917675772082981,0.0009856378484933823,0.3684210526315789,373.78947368421046,0.00032766698962163833,1.5817727400732189,0.7385382670700045,7
112029,102216,0.00032854594949779405,0.0009856378484933823,0.0008917675772082981,0.3333333333333333,373.78947368421046,0.00032766698962163833,1.4986623486341875,0.7385382670700045,7
096001,031050,0.00032854594949779405,0.0007509621702806721,0.0011733783910635501,0.4375,372.855,0.0003276647867146805,1.7756917717492202,0.73822618851758,7
161045,086090,0.00032854594949779405,0.0007509621702806721,0.0011733783910635501,0.4375,372.855,0.0003276647867146805,1.7756917717492202,0.73822618851758,7
031050,096001,0.00032854594949779405,0.0011733783910635501,0.0007509621702806721,0.28,372.855,0.0003276647867146805,1.38784588587461,0.73822618851758,7
086090,161045,0.00032854594949779405,0.0011733783910635501,0.0007509621702806721,0.28,372.855,0.0003276647867146805,1.38784588587461,0.73822618851758,7
102214,041086,0.00023467567821271003,0.0006101567633530461,0.001032572984135924,0.38461538461538464,372.48251748251755,0.00023404564682278386,1.623322068900779,0.7083849795875631,5
122060,041086,0.00023467567821271003,0.0006101567633530461,0.001032572984135924,0.38461538461538464,372.48251748251755,0.00023404564682278386,1.623322068900779,0.7083849795875631,5
041086,102214,0.00023467567821271003,0.001032572984135924,0.0006101567633530461,0.22727272727272727,372.48251748251755,0.00023404564682278386,1.293328032423896,0.7083849795875631,5
041086,122060,0.00023467567821271003,0.001032572984135924,0.0006101567633530461,0.22727272727272727,372.48251748251755,0.00023404564682278386,1.293328032423896,0.7083849795875631,5
021204,063009,0.000281610813855252,0.0007040270346381301,0.001079508119778466,0.4,370.53913043478263,0.0002808508109548166,1.664867486467036,0.7235437609125831,6
171127,203085,0.000281610813855252,0.0007040270346381301,0.001079508119778466,0.4,370.53913043478263,0.0002808508109548166,1.664867486467036,0.7235437609125831,6
