granularity,period,transactions,avg_basket_size,series_type,article_a,article_b,period_label,period_transaction_count,shared_transactions,joint_support,lift,balanced_confidence,jaccard_similarity,cosine_similarity
,,,,pair_affinity,023074,103140,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,023074,125087,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,023074,141143,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,083103,103078,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,083103,133080,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,086009,124200,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,124200,125087,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,124200,141143,year_2022,5633.0,4.0,0.0007101011894194922,459.8367346938775,0.5714285714285714,0.4,0.5714285714285714
,,,,pair_affinity,018419,122055,year_2022,5633.0,4.0,0.0007101011894194922,450.63999999999993,0.5333333333333333,0.36363636363636365,0.565685424949238
,,,,pair_affinity,122055,133077,year_2022,5633.0,4.0,0.0007101011894194922,450.63999999999993,0.5333333333333333,0.36363636363636365,0.565685424949238
,,,,pair_affinity,1836BR,86P,year_2022,5633.0,4.0,0.0007101011894194922,433.3076923076923,0.47058823529411764,0.3076923076923077,0.5547001962252291
,,,,pair_affinity,031096,084052,year_2022,5633.0,4.0,0.0007101011894194922,433.3076923076923,0.47058823529411764,0.3076923076923077,0.5547001962252291
,,,,pair_affinity,084052,154015,year_2022,5633.0,4.0,0.0007101011894194922,433.3076923076923,0.47058823529411764,0.3076923076923077,0.5547001962252291
,,,,pair_affinity,084052,154027,year_2022,5633.0,4.0,0.0007101011894194922,433.3076923076923,0.47058823529411764,0.3076923076923077,0.5547001962252291
,,,,pair_affinity,051047,144006,year_2022,5633.0,4.0,0.0007101011894194922,433.3076923076923,0.47058823529411764,0.3076923076923077,0.5547001962252291
,,,,pair_affinity,086096,103141,year_2022,5633.0,4.0,0.0007101011894194922,417.25925925925924,0.5333333333333333,0.36363636363636365,0.5443310539518174
,,,,pair_affinity,102213,103141,year_2022,5633.0,4.0,0.0007101011894194922,417.25925925925924,0.5333333333333333,0.36363636363636365,0.5443310539518174
,,,,pair_affinity,063009,102214,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102214,143071,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,049029,102215,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,063009,161132,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,069001,102215,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,089073,102215,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,152143,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,161045,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,161132,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,143071,161132,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,012029,124201,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,096001,171126,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,096001,181149,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,124201,143071,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,124201,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,063009,089082,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,089082,102215,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,089082,143071,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,171126,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,102215,181149,year_2022,5633.0,4.0,0.0007101011894194922,409.67272727272723,0.5,0.3333333333333333,0.5393598899705937
,,,,pair_affinity,032014,086009,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,032014,125087,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,032014,141143,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,023074,031050,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,083103,103077,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,083119,103077,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,102181,114016,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,102181,133080,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,103077,111010,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,063007,124200,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,124200,203068,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,022030,152002,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,065066,086119,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.5333333333333333,0.36363636363636365,0.5345224838248488
,,,,pair_affinity,142020,203011,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,022021,096006,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,142020,203014,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,087004,087035,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,087004,131027,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,087035,112029,year_2022,5633.0,4.0,0.0007101011894194922,402.35714285714283,0.4444444444444444,0.2857142857142857,0.5345224838248488
,,,,pair_affinity,083035,102213,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,086096,103139,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,103139,161032,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,081027,103139,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,085010,103139,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,133077,143096,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.5,0.3333333333333333,0.5163977794943222
,,,,pair_affinity,032042,102214,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102214,123011,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,049029,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,069001,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,089073,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,152143,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,161045,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,049029,123011,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,069001,123011,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,089073,123011,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,152143,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,161045,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102210,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102211,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,103124,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,111032,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,111032,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,111035,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,111035,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,113048,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,113049,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,113051,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,113053,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,113054,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,114010,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,114011,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,114012,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,129058,133052,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,129058,133056,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,129059,133052,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,129059,133056,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,124201,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,171126,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,032042,181149,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,124201,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,171126,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,181149,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,089082,123011,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,123011,142044,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102198,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102198,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102199,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102199,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102200,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102200,129059,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,103083,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,103084,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,102504,129058,year_2022,5633.0,4.0,0.0007101011894194922,375.5333333333333,0.47058823529411764,0.3076923076923077,0.5163977794943222
,,,,pair_affinity,086009,103141,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,023074,125088,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,023074,126074,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,124200,125088,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,124200,126074,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,102188,106020,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,103101,133080,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,022151,032031,year_2022,5633.0,4.0,0.0007101011894194922,357.65079365079356,0.5,0.3333333333333333,0.5039526306789696
,,,,pair_affinity,022126,031021,year_2022,5633.0,4.0,0.0007101011894194922,352.0625,0.5,0.3333333333333333,0.5
,,,,pair_affinity,032014,063007,year_2022,5633.0,4.0,0.0007101011894194922,352.0625,0.5,0.3333333333333333,0.5
,,,,pair_affinity,032014,203068,year_2022,5633.0,4.0,0.0007101011894194922,352.0625,0.5,0.3333333333333333,0.5
,,,,pair_affinity,051047,144009,year_2022,5633.0,4.0,0.0007101011894194922,346.6461538461539,0.4444444444444444,0.2857142857142857,0.49613893835683387
,,,,pair_affinity,021033,084052,year_2022,5633.0,4.0,0.0007101011894194922,346.6461538461539,0.4444444444444444,0.2857142857142857,0.49613893835683387
,,,,pair_affinity,051047,144008,year_2022,5633.0,4.0,0.0007101011894194922,346.6461538461539,0.4444444444444444,0.2857142857142857,0.49613893835683387
,,,,pair_affinity,096001,161032,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,102215,161032,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,041086,063009,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,041086,143071,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,063009,161122,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,102215,161122,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,143071,161122,year_2022,5633.0,4.0,0.0007101011894194922,341.3939393939394,0.47058823529411764,0.3076923076923077,0.4923659639173309
,,,,pair_affinity,083035,086009,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,083035,102216,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,083035,103140,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,103139,125087,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,103139,141143,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,202011,204050,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,142019,152002,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.47058823529411764,0.3076923076923077,0.47809144373375745
,,,,pair_affinity,142020,152022,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,049029,112029,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,069001,112029,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,089073,112029,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,112029,152143,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,112029,161045,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,112029,161132,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,012007,171126,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,012007,181149,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,087004,171126,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,087004,181149,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,112029,171126,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,112029,181149,year_2022,5633.0,4.0,0.0007101011894194922,321.88571428571424,0.42105263157894735,0.26666666666666666,0.47809144373375745
,,,,pair_affinity,012048,016005,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,016005,016037,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,031050,103141,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,032014,125088,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,032014,126074,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,063007,103141,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,103141,203068,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,101001,106020,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.47058823529411764,0.3076923076923077,0.47140452079103173
,,,,pair_affinity,011006,011031,year_2022,5633.0,4.0,0.0007101011894194922,312.94444444444446,0.36363636363636365,0.2222222222222222,0.47140452079103173
,,,,pair_affinity,114015,129059,year_2022,5633.0,4.0,0.0007101011894194922,312.9444444444444,0.4444444444444444,0.2857142857142857,0.47140452079103173
,,,,pair_affinity,114017,129059,year_2022,5633.0,4.0,0.0007101011894194922,312.9444444444444,0.4444444444444444,0.2857142857142857,0.47140452079103173
,,,,pair_affinity,129058,133055,year_2022,5633.0,4.0,0.0007101011894194922,312.9444444444444,0.4444444444444444,0.2857142857142857,0.47140452079103173
,,,,pair_affinity,102505,129059,year_2022,5633.0,4.0,0.0007101011894194922,312.9444444444444,0.4444444444444444,0.2857142857142857,0.47140452079103173
,,,,pair_affinity,107058,129058,year_2022,5633.0,4.0,0.0007101011894194922,312.9444444444444,0.4444444444444444,0.2857142857142857,0.47140452079103173
,,,,pair_affinity,023074,102215,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,051188,051204,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,012005,012024,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,012005,063009,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,012029,124200,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,012029,125087,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,063009,124200,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,124200,143071,year_2022,5633.0,4.0,0.0007101011894194922,292.6233766233766,0.4444444444444444,0.2857142857142857,0.4558423058385518
,,,,pair_affinity,031050,083035,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,063007,083035,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,083035,203068,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,133077,149033,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,133077,149034,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,133077,149035,year_2022,5633.0,4.0,0.0007101011894194922,281.65,0.4444444444444444,0.2857142857142857,0.4472135954999579
,,,,pair_affinity,103101,106020,year_2022,5633.0,4.0,0.0007101011894194922,278.17283950617286,0.4444444444444444,0.2857142857142857,0.4444444444444444
,,,,pair_affinity,023074,032042,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
,,,,pair_affinity,023074,123011,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
,,,,pair_affinity,083103,129058,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
,,,,pair_affinity,083103,129059,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
,,,,pair_affinity,111010,129058,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
,,,,pair_affinity,114016,129059,year_2022,5633.0,4.0,0.0007101011894194922,268.23809523809524,0.42105263157894735,0.26666666666666666,0.4364357804719848
