line_id,transaction_id,propietario,owner_name,location_actual,location_contrafactual,ahorro_metros_linea_proxy,unidad_analisis,escenario
338,SGP202624635|23,23,MAHOU-MARKETING OCIO,015-008-30,007-009-30,43.3,linea,B_base_recomendado
340,SGP202624635|23,23,MAHOU-MARKETING OCIO,015-013-30,008-002-00,43.3,linea,B_base_recomendado
383,SGP202624638|4,4,NOMBRE,015-012-08,006-024-30,32.2,linea,B_base_recomendado
384,SGP202624638|4,4,NOMBRE,016-003-30,006-031-30,32.2,linea,B_base_recomendado
396,SGP202624639|30,30,EVENTOS COMERCIALES,015-027-10,008-001-20,139.4,linea,B_base_recomendado
398,SGP202624639|96,96,NOMBRE,015-017-30,008-005-20,70.1,linea,B_base_recomendado
403,SGP202624639|96,96,NOMBRE,015-013-07,008-001-30,70.1,linea,B_base_recomendado
405,SGP202624639|96,96,NOMBRE,015-055-10,008-006-40,70.1,linea,B_base_recomendado
407,SGP202624639|96,96,NOMBRE,019-078-30,008-007-20,70.1,linea,B_base_recomendado
450,SGP202624644|30,30,EVENTOS COMERCIALES,016-011-00,008-009-10,46.4,linea,B_base_recomendado
453,SGP202624644|30,30,EVENTOS COMERCIALES,016-011-00,008-009-10,46.4,linea,B_base_recomendado
475,SGP202624647|23,23,MAHOU-MARKETING OCIO,015-013-30,008-002-00,103.4,linea,B_base_recomendado
503,SGP202624648|7,7,,009-010-30,009-010-30,0.0,linea,B_base_recomendado
476,SGP202624649|30,30,EVENTOS COMERCIALES,011-044-06,008-009-20,18.4769,linea,B_base_recomendado
478,SGP202624649|30,30,EVENTOS COMERCIALES,011-046-09,008-014-10,18.4769,linea,B_base_recomendado
480,SGP202624649|30,30,EVENTOS COMERCIALES,012-032-08,008-015-30,18.4769,linea,B_base_recomendado
481,SGP202624649|30,30,EVENTOS COMERCIALES,015-011-10,008-001-00,18.4769,linea,B_base_recomendado
482,SGP202624649|30,30,EVENTOS COMERCIALES,015-024-20,008-001-40,18.4769,linea,B_base_recomendado
486,SGP202624649|30,30,EVENTOS COMERCIALES,015-036-20,008-007-30,18.4769,linea,B_base_recomendado
487,SGP202624649|30,30,EVENTOS COMERCIALES,015-044-40,008-005-00,18.4769,linea,B_base_recomendado
488,SGP202624649|30,30,EVENTOS COMERCIALES,015-044-10,008-021-20,18.4769,linea,B_base_recomendado
489,SGP202624649|30,30,EVENTOS COMERCIALES,015-034-20,008-005-40,18.4769,linea,B_base_recomendado
490,SGP202624649|30,30,EVENTOS COMERCIALES,015-041-10,008-021-20,18.4769,linea,B_base_recomendado
491,SGP202624649|30,30,EVENTOS COMERCIALES,015-060-30,008-021-20,18.4769,linea,B_base_recomendado
492,SGP202624649|30,30,EVENTOS COMERCIALES,015-045-20,008-008-00,18.4769,linea,B_base_recomendado
493,SGP202624649|30,30,EVENTOS COMERCIALES,010-061-40,008-005-30,18.4769,linea,B_base_recomendado
494,SGP202624651|30,30,EVENTOS COMERCIALES,011-060-01,008-014-30,143.4,linea,B_base_recomendado
500,SGP202624653|16,16,,015-117-10,015-117-10,0.0,linea,B_base_recomendado
499,SGP202624654|16,16,,015-117-10,015-117-10,0.0,linea,B_base_recomendado
505,SGP202624655|23,23,MAHOU-MARKETING OCIO,015-019-30,007-002-30,128.8,linea,B_base_recomendado
507,SGP202624656|3,3,ALHAMBRA,014-006-30,006-015-10,66.4,linea,B_base_recomendado
506,SGP202624656|30,30,EVENTOS COMERCIALES,016-003-10,008-012-30,66.4,linea,B_base_recomendado
508,SGP202624657|5,5,NOMBRE,015-018-07,009-011-40,209.6,linea,B_base_recomendado
509,SGP202624657|5,5,NOMBRE,018-150-10,009-012-20,209.6,linea,B_base_recomendado
522,SGP202624658|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
523,SGP202624658|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
524,SGP202624658|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
510,SGP202624659|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
511,SGP202624659|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
512,SGP202624659|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
513,SGP202624660|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
514,SGP202624660|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
515,SGP202624660|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
516,SGP202624661|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
517,SGP202624661|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
518,SGP202624661|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
519,SGP202624662|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
520,SGP202624662|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
521,SGP202624662|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
531,SGP202624663|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
532,SGP202624663|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
533,SGP202624663|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
525,SGP202624664|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
526,SGP202624664|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
527,SGP202624664|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
528,SGP202624665|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
529,SGP202624665|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
530,SGP202624665|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
534,SGP202624666|23,23,MAHOU-MARKETING OCIO,015-020-20,008-022-20,36.1,linea,B_base_recomendado
535,SGP202624666|23,23,MAHOU-MARKETING OCIO,015-019-20,007-006-40,36.1,linea,B_base_recomendado
537,SGP202624667|23,23,MAHOU-MARKETING OCIO,015-022-20,007-007-00,124.0,linea,B_base_recomendado
536,SGP202624668|23,23,MAHOU-MARKETING OCIO,015-019-20,007-006-40,119.2,linea,B_base_recomendado
541,SGP202624669|23,23,MAHOU-MARKETING OCIO,015-022-20,007-007-00,124.0,linea,B_base_recomendado
542,SGP202624670|23,23,MAHOU-MARKETING OCIO,015-022-20,007-007-00,124.0,linea,B_base_recomendado
543,SGP202624671|3,3,ALHAMBRA,015-049-30,006-004-30,207.0,linea,B_base_recomendado
550,SGP202624673|5,5,NOMBRE,015-071-40,009-002-20,231.6,linea,B_base_recomendado
549,SGP202624674|23,23,MAHOU-MARKETING OCIO,015-022-20,007-007-00,124.0,linea,B_base_recomendado
547,SGP202624674|29,29,MAHOU FUTBOL,015-058-30,008-002-30,105.7,linea,B_base_recomendado
548,SGP202624674|29,29,MAHOU FUTBOL,015-014-10,008-001-30,105.7,linea,B_base_recomendado
617,SGP202624675|29,29,MAHOU FUTBOL,015-003-30,008-001-20,36.0667,linea,B_base_recomendado
618,SGP202624675|29,29,MAHOU FUTBOL,015-014-20,008-001-00,36.0667,linea,B_base_recomendado
619,SGP202624675|29,29,MAHOU FUTBOL,015-014-10,008-001-30,36.0667,linea,B_base_recomendado
551,SGP202624676|29,29,MAHOU FUTBOL,010-071-10,008-005-00,180.4,linea,B_base_recomendado
614,SGP202624677|5,5,NOMBRE,015-071-40,009-002-20,231.6,linea,B_base_recomendado
671,SGP202624678|29,29,MAHOU FUTBOL,015-022-30,008-003-00,38.44,linea,B_base_recomendado
672,SGP202624678|29,29,MAHOU FUTBOL,015-014-10,008-001-30,38.44,linea,B_base_recomendado
673,SGP202624678|29,29,MAHOU FUTBOL,015-023-08,008-012-10,38.44,linea,B_base_recomendado
674,SGP202624678|29,29,MAHOU FUTBOL,015-055-20,008-001-40,38.44,linea,B_base_recomendado
675,SGP202624678|29,29,MAHOU FUTBOL,015-008-30,008-002-40,38.44,linea,B_base_recomendado
552,SGP202624679|6,6,CRAFT,011-086-20,009-001-00,226.0,linea,B_base_recomendado
555,SGP202624681|4,4,NOMBRE,015-075-30,006-002-20,274.2,linea,B_base_recomendado
559,SGP202624682|3,3,ALHAMBRA,015-006-10,006-002-40,108.6,linea,B_base_recomendado
573,SGP202624683|3,3,ALHAMBRA,013-032-00,006-015-00,117.8,linea,B_base_recomendado
560,SGP202624690|30,30,EVENTOS COMERCIALES,015-027-10,008-001-20,217.3,linea,B_base_recomendado
561,SGP202624690|30,30,EVENTOS COMERCIALES,015-154-30,008-005-10,217.3,linea,B_base_recomendado
566,SGP202624691|6,6,CRAFT,011-004-30,009-001-10,76.1333,linea,B_base_recomendado
567,SGP202624691|6,6,CRAFT,011-086-20,009-001-00,76.1333,linea,B_base_recomendado
568,SGP202624691|6,6,CRAFT,010-087-10,009-001-20,76.1333,linea,B_base_recomendado
569,SGP202624692|5,5,NOMBRE,010-077-30,009-001-10,193.4,linea,B_base_recomendado
570,SGP202624692|79,79,NOMBRE,015-072-10,011-002-00,212.0,linea,B_base_recomendado
584,SGP202624693|3,3,ALHAMBRA,010-097-02,006-021-00,75.4667,linea,B_base_recomendado
585,SGP202624693|3,3,ALHAMBRA,010-065-10,006-001-30,75.4667,linea,B_base_recomendado
586,SGP202624693|3,3,ALHAMBRA,010-065-10,006-001-30,75.4667,linea,B_base_recomendado
572,SGP202624695|23,23,MAHOU-MARKETING OCIO,015-019-30,007-002-30,128.8,linea,B_base_recomendado
574,SGP202624695|3,3,ALHAMBRA,015-015-30,006-005-40,39.0,linea,B_base_recomendado
575,SGP202624695|3,3,ALHAMBRA,015-001-40,006-015-30,39.0,linea,B_base_recomendado
576,SGP202624695|3,3,ALHAMBRA,015-072-40,006-001-00,39.0,linea,B_base_recomendado
577,SGP202624695|3,3,ALHAMBRA,015-031-07,006-032-30,39.0,linea,B_base_recomendado
578,SGP202624695|3,3,ALHAMBRA,015-025-20,006-008-40,39.0,linea,B_base_recomendado
684,SGP202624696|4,4,NOMBRE,015-081-30,006-015-10,120.2,linea,B_base_recomendado
686,SGP202624696|4,4,NOMBRE,015-009-10,006-007-10,120.2,linea,B_base_recomendado
687,SGP202624696|4,4,NOMBRE,015-052-30,006-001-00,120.2,linea,B_base_recomendado
715,SGP202624697|4,4,NOMBRE,015-009-10,006-007-10,96.3,linea,B_base_recomendado
716,SGP202624697|4,4,NOMBRE,015-067-40,006-028-40,96.3,linea,B_base_recomendado
624,SGP202624698|82,82,BRUTUS DESARROLLO COMERCIAL,011-092-10,010-061-04,18.8,linea,B_base_recomendado
625,SGP202624698|82,82,BRUTUS DESARROLLO COMERCIAL,011-099-10,010-081-07,18.8,linea,B_base_recomendado
626,SGP202624698|82,82,BRUTUS DESARROLLO COMERCIAL,013-022-09,010-067-02,18.8,linea,B_base_recomendado
627,SGP202624698|82,82,BRUTUS DESARROLLO COMERCIAL,014-031-20,010-081-07,18.8,linea,B_base_recomendado
579,SGP202624699|4,4,NOMBRE,010-078-40,006-006-30,216.8,linea,B_base_recomendado
580,SGP202624700|82,82,BRUTUS DESARROLLO COMERCIAL,014-061-40,010-081-07,12.4,linea,B_base_recomendado
581,SGP202624700|82,82,BRUTUS DESARROLLO COMERCIAL,014-073-20,010-062-00,12.4,linea,B_base_recomendado
582,SGP202624701|76,76,NOMBRE,011-066-20,012-001-00,145.0,linea,B_base_recomendado
688,SGP202624702|82,82,BRUTUS DESARROLLO COMERCIAL,013-022-09,010-067-02,43.4667,linea,B_base_recomendado
689,SGP202624702|82,82,BRUTUS DESARROLLO COMERCIAL,014-073-20,010-062-00,43.4667,linea,B_base_recomendado
690,SGP202624702|82,82,BRUTUS DESARROLLO COMERCIAL,014-104-30,010-063-40,43.4667,linea,B_base_recomendado
691,SGP202624703|82,82,BRUTUS DESARROLLO COMERCIAL,011-094-10,010-061-06,77.0667,linea,B_base_recomendado
692,SGP202624703|82,82,BRUTUS DESARROLLO COMERCIAL,013-022-09,010-067-02,77.0667,linea,B_base_recomendado
693,SGP202624703|82,82,BRUTUS DESARROLLO COMERCIAL,014-073-20,010-062-00,77.0667,linea,B_base_recomendado
828,SGP202624704|4,4,NOMBRE,015-052-30,006-001-00,120.2,linea,B_base_recomendado
829,SGP202624704|4,4,NOMBRE,015-009-10,006-007-10,120.2,linea,B_base_recomendado
831,SGP202624704|4,4,NOMBRE,015-081-40,006-015-20,120.2,linea,B_base_recomendado
998,SGP202624705|4,4,NOMBRE,015-109-30,006-016-20,194.7,linea,B_base_recomendado
999,SGP202624705|4,4,NOMBRE,015-137-30,006-003-40,194.7,linea,B_base_recomendado
1051,SGP202624706|4,4,NOMBRE,015-053-09,006-013-40,98.04,linea,B_base_recomendado
1052,SGP202624706|4,4,NOMBRE,015-093-30,006-005-30,98.04,linea,B_base_recomendado
1053,SGP202624706|4,4,NOMBRE,015-072-30,006-002-10,98.04,linea,B_base_recomendado
1054,SGP202624706|4,4,NOMBRE,015-052-30,006-001-00,98.04,linea,B_base_recomendado
1055,SGP202624706|4,4,NOMBRE,015-137-30,006-003-40,98.04,linea,B_base_recomendado
1208,SGP202624707|4,4,NOMBRE,015-072-30,006-002-10,267.0,linea,B_base_recomendado
697,SGP202624708|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
694,SGP202624709|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
696,SGP202624710|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
724,SGP202624711|29,29,MAHOU FUTBOL,015-014-20,008-001-00,69.7,linea,B_base_recomendado
725,SGP202624711|29,29,MAHOU FUTBOL,015-027-30,008-001-10,69.7,linea,B_base_recomendado
677,SGP202624715|4,4,NOMBRE,015-041-30,006-007-30,142.6,linea,B_base_recomendado
678,SGP202624715|4,4,NOMBRE,015-161-40,006-010-30,142.6,linea,B_base_recomendado
680,SGP202624715|4,4,NOMBRE,015-017-08,006-024-40,142.6,linea,B_base_recomendado
1010,SGP202624716|23,23,MAHOU-MARKETING OCIO,015-055-30,008-002-10,93.7,linea,B_base_recomendado
1011,SGP202624716|23,23,MAHOU-MARKETING OCIO,015-027-40,007-009-40,93.7,linea,B_base_recomendado
702,SGP202624717|29,29,MAHOU FUTBOL,015-055-20,008-001-40,103.3,linea,B_base_recomendado
703,SGP202624717|29,29,MAHOU FUTBOL,015-027-30,008-001-10,103.3,linea,B_base_recomendado
722,SGP202624718|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
723,SGP202624719|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
721,SGP202624720|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
720,SGP202624721|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
889,SGP202624722|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
717,SGP202624724|82,82,BRUTUS DESARROLLO COMERCIAL,014-073-20,010-062-00,71.2,linea,B_base_recomendado
718,SGP202624724|82,82,BRUTUS DESARROLLO COMERCIAL,014-104-30,010-063-40,71.2,linea,B_base_recomendado
739,SGP202624725|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
704,SGP202624726|29,29,MAHOU FUTBOL,015-027-30,008-001-10,139.4,linea,B_base_recomendado
751,SGP202624727|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
695,SGP202624728|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
698,SGP202624729|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
700,SGP202624730|29,29,MAHOU FUTBOL,015-014-20,008-001-00,103.3,linea,B_base_recomendado
701,SGP202624730|29,29,MAHOU FUTBOL,015-055-20,008-001-40,103.3,linea,B_base_recomendado
699,SGP202624731|29,29,MAHOU FUTBOL,015-055-20,008-001-40,206.6,linea,B_base_recomendado
736,SGP202624732|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
741,SGP202624733|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
734,SGP202624734|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
748,SGP202624735|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
752,SGP202624736|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
1321,SGP202624737|4,4,NOMBRE,015-052-30,006-001-00,105.8,linea,B_base_recomendado
1322,SGP202624737|4,4,NOMBRE,015-105-30,006-016-10,105.8,linea,B_base_recomendado
1323,SGP202624737|4,4,NOMBRE,015-107-30,006-009-30,105.8,linea,B_base_recomendado
1409,SGP202624738|4,4,NOMBRE,015-103-30,006-003-10,339.0,linea,B_base_recomendado
749,SGP202624739|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
733,SGP202624740|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
1190,SGP202624741|29,29,MAHOU FUTBOL,015-003-30,008-001-20,51.65,linea,B_base_recomendado
1192,SGP202624741|29,29,MAHOU FUTBOL,015-014-20,008-001-00,51.65,linea,B_base_recomendado
1194,SGP202624741|29,29,MAHOU FUTBOL,015-027-30,008-001-10,51.65,linea,B_base_recomendado
1195,SGP202624741|29,29,MAHOU FUTBOL,015-056-30,008-002-20,51.65,linea,B_base_recomendado
740,SGP202624742|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
756,SGP202624743|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
755,SGP202624744|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
754,SGP202624745|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
744,SGP202624746|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
727,SGP202624747|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
747,SGP202624748|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
735,SGP202624749|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
742,SGP202624750|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
728,SGP202624751|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
753,SGP202624752|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
738,SGP202624753|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
705,SGP202624754|96,96,NOMBRE,015-019-10,008-007-30,63.2667,linea,B_base_recomendado
706,SGP202624754|96,96,NOMBRE,015-055-10,008-006-40,63.2667,linea,B_base_recomendado
707,SGP202624754|96,96,NOMBRE,015-019-10,008-007-30,63.2667,linea,B_base_recomendado
719,SGP202624755|4,4,NOMBRE,015-015-30,006-007-20,118.2,linea,B_base_recomendado
730,SGP202624756|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
757,SGP202624757|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
750,SGP202624758|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
737,SGP202624759|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
731,SGP202624760|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
745,SGP202624761|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
708,SGP202624762|5,5,NOMBRE,014-123-20,009-011-10,161.9,linea,B_base_recomendado
709,SGP202624762|5,5,NOMBRE,010-077-30,009-001-10,161.9,linea,B_base_recomendado
732,SGP202624763|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
1084,SGP202624764|30,30,EVENTOS COMERCIALES,014-078-30,008-004-20,100.4333,linea,B_base_recomendado
1085,SGP202624764|30,30,EVENTOS COMERCIALES,014-011-40,008-002-30,100.4333,linea,B_base_recomendado
1086,SGP202624764|30,30,EVENTOS COMERCIALES,015-031-40,008-003-20,100.4333,linea,B_base_recomendado
1087,SGP202624764|30,30,EVENTOS COMERCIALES,015-035-40,008-001-30,100.4333,linea,B_base_recomendado
1088,SGP202624764|30,30,EVENTOS COMERCIALES,015-028-30,008-001-10,100.4333,linea,B_base_recomendado
1089,SGP202624764|30,30,EVENTOS COMERCIALES,015-154-30,008-005-10,100.4333,linea,B_base_recomendado
1197,SGP202624765|4,4,NOMBRE,015-052-30,006-001-00,83.92,linea,B_base_recomendado
1198,SGP202624765|4,4,NOMBRE,016-017-09,006-017-20,83.92,linea,B_base_recomendado
1199,SGP202624765|4,4,NOMBRE,016-021-40,006-010-40,83.92,linea,B_base_recomendado
1201,SGP202624765|4,4,NOMBRE,016-113-00,006-018-00,83.92,linea,B_base_recomendado
1202,SGP202624765|4,4,NOMBRE,016-119-00,006-001-30,83.92,linea,B_base_recomendado
729,SGP202624766|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
743,SGP202624767|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
746,SGP202624768|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
726,SGP202624769|40,40,,016-079-40,016-079-40,0.0,linea,B_base_recomendado
758,SGP202624771|3,3,ALHAMBRA,015-006-10,006-002-40,191.1,linea,B_base_recomendado
759,SGP202624771|3,3,ALHAMBRA,015-134-20,006-016-40,191.1,linea,B_base_recomendado
765,SGP202624774|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
766,SGP202624775|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
767,SGP202624776|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
768,SGP202624777|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
760,SGP202624778|4,4,NOMBRE,015-015-30,006-007-20,118.2,linea,B_base_recomendado
769,SGP202624779|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
770,SGP202624780|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
761,SGP202624781|4,4,NOMBRE,015-015-30,006-007-20,44.55,linea,B_base_recomendado
762,SGP202624781|4,4,NOMBRE,015-061-40,006-005-10,44.55,linea,B_base_recomendado
763,SGP202624781|4,4,NOMBRE,015-063-10,006-028-00,44.55,linea,B_base_recomendado
764,SGP202624781|4,4,NOMBRE,015-013-30,006-013-00,44.55,linea,B_base_recomendado
771,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
772,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
773,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
774,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
775,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
776,SGP202624782|5,5,NOMBRE,010-080-30,009-001-00,33.4333,linea,B_base_recomendado
777,SGP202624784|6,6,CRAFT,011-086-20,009-001-00,226.0,linea,B_base_recomendado
832,SGP202624785|30,30,EVENTOS COMERCIALES,016-039-30,008-013-10,150.4,linea,B_base_recomendado
794,SGP202624786|4,4,NOMBRE,015-013-30,006-013-00,53.4,linea,B_base_recomendado
795,SGP202624786|4,4,NOMBRE,015-065-40,006-028-20,53.4,linea,B_base_recomendado
796,SGP202624786|4,4,NOMBRE,015-073-30,006-014-40,53.4,linea,B_base_recomendado
797,SGP202624786|4,4,NOMBRE,015-085-30,006-002-40,53.4,linea,B_base_recomendado
798,SGP202624786|4,4,NOMBRE,015-099-30,006-003-00,53.4,linea,B_base_recomendado
1100,SGP202624787|96,96,NOMBRE,015-013-20,008-001-00,105.8,linea,B_base_recomendado
822,SGP202624788|29,29,MAHOU FUTBOL,015-019-20,008-012-00,93.8,linea,B_base_recomendado
850,SGP202624791|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
826,SGP202624792|96,96,NOMBRE,014-086-00,008-023-20,217.2,linea,B_base_recomendado
851,SGP202624793|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
830,SGP202624794|29,29,MAHOU FUTBOL,014-059-30,008-006-00,193.2,linea,B_base_recomendado
843,SGP202624795|89,89,BRAND MANAGEMENT MERCADO,015-055-10,010-061-09,17.72,linea,B_base_recomendado
844,SGP202624795|89,89,BRAND MANAGEMENT MERCADO,015-033-30,010-061-02,17.72,linea,B_base_recomendado
845,SGP202624795|89,89,BRAND MANAGEMENT MERCADO,015-050-10,010-061-08,17.72,linea,B_base_recomendado
846,SGP202624795|89,89,BRAND MANAGEMENT MERCADO,015-048-07,010-063-03,17.72,linea,B_base_recomendado
847,SGP202624795|89,89,BRAND MANAGEMENT MERCADO,015-053-10,010-061-20,17.72,linea,B_base_recomendado
840,SGP202624796|5,5,NOMBRE,010-093-07,009-001-30,81.2667,linea,B_base_recomendado
841,SGP202624796|5,5,NOMBRE,010-097-01,009-001-20,81.2667,linea,B_base_recomendado
842,SGP202624796|5,5,NOMBRE,010-099-02,009-002-00,81.2667,linea,B_base_recomendado
836,SGP202624797|5,5,NOMBRE,010-093-07,009-001-30,81.2667,linea,B_base_recomendado
837,SGP202624797|5,5,NOMBRE,010-097-01,009-001-20,81.2667,linea,B_base_recomendado
838,SGP202624797|5,5,NOMBRE,010-099-02,009-002-00,81.2667,linea,B_base_recomendado
839,SGP202624798|5,5,NOMBRE,010-093-07,009-001-30,231.8,linea,B_base_recomendado
901,SGP202624800|23,23,MAHOU-MARKETING OCIO,015-019-30,007-002-30,128.8,linea,B_base_recomendado
849,SGP202624801|5,5,NOMBRE,010-097-01,009-001-20,241.4,linea,B_base_recomendado
848,SGP202624802|4,4,NOMBRE,018-146-20,006-032-40,394.6,linea,B_base_recomendado
852,SGP202624803|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
853,SGP202624804|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
854,SGP202624805|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
855,SGP202624806|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
856,SGP202624807|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
857,SGP202624808|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
869,SGP202624809|23,23,MAHOU-MARKETING OCIO,015-010-40,007-002-20,78.1333,linea,B_base_recomendado
870,SGP202624809|23,23,MAHOU-MARKETING OCIO,015-068-30,007-007-20,78.1333,linea,B_base_recomendado
871,SGP202624809|23,23,MAHOU-MARKETING OCIO,015-004-20,007-001-20,78.1333,linea,B_base_recomendado
875,SGP202624809|89,89,BRAND MANAGEMENT MERCADO,015-033-30,010-061-02,-12.2,linea,B_base_recomendado
872,SGP202624810|23,23,MAHOU-MARKETING OCIO,015-010-40,007-002-20,78.1333,linea,B_base_recomendado
873,SGP202624810|23,23,MAHOU-MARKETING OCIO,015-068-30,007-007-20,78.1333,linea,B_base_recomendado
874,SGP202624810|23,23,MAHOU-MARKETING OCIO,015-004-20,007-001-20,78.1333,linea,B_base_recomendado
876,SGP202624810|89,89,BRAND MANAGEMENT MERCADO,015-033-30,010-061-02,-12.2,linea,B_base_recomendado
858,SGP202624811|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
859,SGP202624812|40,40,,016-081-40,016-081-40,0.0,linea,B_base_recomendado
860,SGP202624812|40,40,,016-087-40,016-087-40,0.0,linea,B_base_recomendado
861,SGP202624813|40,40,,016-087-40,016-087-40,0.0,linea,B_base_recomendado
862,SGP202624814|40,40,,016-087-40,016-087-40,0.0,linea,B_base_recomendado
