transaction_id,propietario,owner_name,lineas_transaccion,metros_actuales,metros_contrafactuales,ahorro_metros,ahorro_pct,unidad_analisis,escenario
SGE202625129|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625134|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625144|3,3,ALHAMBRA,7,484.4,156.0,328.4,0.677952,transaccion,B_base_recomendado
SGE202625150|3,3,ALHAMBRA,29,1094.4,364.8,729.6,0.666667,transaccion,B_base_recomendado
SGE202625153|23,23,MAHOU-MARKETING OCIO,8,647.6,136.6,511.0,0.789067,transaccion,B_base_recomendado
SGE202625153|3,3,ALHAMBRA,1,366.0,2.4,363.6,0.993443,transaccion,B_base_recomendado
SGE202625153|62,62,MAHOU JOVEN,1,147.6,190.4,-42.8,-0.289973,transaccion,B_base_recomendado
SGE202625164|34,34,CUENTAS NACIONALES,1,284.4,192.8,91.6,0.322082,transaccion,B_base_recomendado
SGE202625195|23,23,MAHOU-MARKETING OCIO,4,595.8,53.2,542.6,0.910708,transaccion,B_base_recomendado
SGE202625199|29,29,MAHOU FUTBOL,1,235.6,29.2,206.4,0.876061,transaccion,B_base_recomendado
SGE202625199|62,62,MAHOU JOVEN,4,175.8,190.4,-14.6,-0.083049,transaccion,B_base_recomendado
SGE202625201|34,34,CUENTAS NACIONALES,1,92.4,190.4,-98.0,-1.060606,transaccion,B_base_recomendado
SGE202625202|3,3,ALHAMBRA,2,216.6,16.8,199.8,0.922438,transaccion,B_base_recomendado
SGE202625203|3,3,ALHAMBRA,2,207.0,16.8,190.2,0.918841,transaccion,B_base_recomendado
SGE202625204|3,3,ALHAMBRA,2,380.2,40.8,339.4,0.892688,transaccion,B_base_recomendado
SGE202625226|23,23,MAHOU-MARKETING OCIO,1,179.8,42.2,137.6,0.765295,transaccion,B_base_recomendado
SGE202625227|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625228|23,23,MAHOU-MARKETING OCIO,25,1012.4,103.6,908.8,0.897669,transaccion,B_base_recomendado
SGE202625228|3,3,ALHAMBRA,1,36.4,14.4,22.0,0.604396,transaccion,B_base_recomendado
SGE202625230|4,4,NOMBRE,5,522.4,100.8,421.6,0.807044,transaccion,B_base_recomendado
SGE202625232|4,4,NOMBRE,1,204.8,45.6,159.2,0.777344,transaccion,B_base_recomendado
SGE202625234|29,29,MAHOU FUTBOL,3,434.4,38.8,395.6,0.910681,transaccion,B_base_recomendado
SGE202625235|23,23,MAHOU-MARKETING OCIO,2,240.8,41.2,199.6,0.828904,transaccion,B_base_recomendado
SGE202625235|3,3,ALHAMBRA,46,1618.8,470.4,1148.4,0.709414,transaccion,B_base_recomendado
SGE202625235|32,32,MCC CENTRO - OESTE,1,195.2,68.4,126.8,0.64959,transaccion,B_base_recomendado
SGE202625237|30,30,EVENTOS COMERCIALES,6,299.6,65.2,234.4,0.782377,transaccion,B_base_recomendado
SGE202625241|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625242|4,4,NOMBRE,5,432.6,50.4,382.2,0.883495,transaccion,B_base_recomendado
SGE202625246|23,23,MAHOU-MARKETING OCIO,2,192.8,30.2,162.6,0.843361,transaccion,B_base_recomendado
SGE202625246|3,3,ALHAMBRA,7,540.2,55.2,485.0,0.897816,transaccion,B_base_recomendado
SGE202625251|4,4,NOMBRE,7,648.0,103.2,544.8,0.840741,transaccion,B_base_recomendado
SGE202625251|62,62,MAHOU JOVEN,3,461.4,190.4,271.0,0.587343,transaccion,B_base_recomendado
SGE202625254|3,3,ALHAMBRA,1,210.0,67.2,142.8,0.68,transaccion,B_base_recomendado
SGE202625272|3,3,ALHAMBRA,1,178.8,33.6,145.2,0.812081,transaccion,B_base_recomendado
SGE202625276|23,23,MAHOU-MARKETING OCIO,46,1832.6,289.6,1543.0,0.841973,transaccion,B_base_recomendado
SGE202625276|29,29,MAHOU FUTBOL,2,211.4,43.6,167.8,0.793756,transaccion,B_base_recomendado
SGE202625279|23,23,MAHOU-MARKETING OCIO,2,382.2,39.8,342.4,0.895866,transaccion,B_base_recomendado
SGE202625280|5,5,NOMBRE,6,530.6,61.8,468.8,0.883528,transaccion,B_base_recomendado
SGE202625287|3,3,ALHAMBRA,1,202.4,48.0,154.4,0.762846,transaccion,B_base_recomendado
SGE202625292|3,3,ALHAMBRA,1,301.6,74.4,227.2,0.753316,transaccion,B_base_recomendado
SGE202625295|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625304|98,98,MAHOU CANAL,1,115.4,59.8,55.6,0.481802,transaccion,B_base_recomendado
SGE202625305|23,23,MAHOU-MARKETING OCIO,1,350.4,27.8,322.6,0.920662,transaccion,B_base_recomendado
SGE202625306|3,3,ALHAMBRA,1,159.6,31.2,128.4,0.804511,transaccion,B_base_recomendado
SGE202625307|3,3,ALHAMBRA,1,226.4,26.4,200.0,0.883392,transaccion,B_base_recomendado
SGE202625314|29,29,MAHOU FUTBOL,6,375.0,50.8,324.2,0.864533,transaccion,B_base_recomendado
SGE202625314|3,3,ALHAMBRA,3,323.8,26.4,297.4,0.918468,transaccion,B_base_recomendado
SGE202625314|61,61,MAHOU CORPORATIVO,1,357.4,190.4,167.0,0.467264,transaccion,B_base_recomendado
SGE202625314|89,89,BRAND MANAGEMENT MERCADO,5,327.6,190.4,137.2,0.418803,transaccion,B_base_recomendado
SGE202625314|96,96,NOMBRE,1,145.6,74.8,70.8,0.486264,transaccion,B_base_recomendado
SGE202625331|98,98,MAHOU CANAL,1,115.4,59.8,55.6,0.481802,transaccion,B_base_recomendado
SGE202625333|3,3,ALHAMBRA,2,254.2,26.4,227.8,0.896145,transaccion,B_base_recomendado
SGE202625333|61,61,MAHOU CORPORATIVO,1,357.4,190.4,167.0,0.467264,transaccion,B_base_recomendado
SGE202625333|89,89,BRAND MANAGEMENT MERCADO,4,303.0,190.4,112.6,0.371617,transaccion,B_base_recomendado
SGE202625333|98,98,MAHOU CANAL,1,115.4,59.8,55.6,0.481802,transaccion,B_base_recomendado
SGE202625334|23,23,MAHOU-MARKETING OCIO,5,353.4,70.0,283.4,0.801924,transaccion,B_base_recomendado
SGE202625334|3,3,ALHAMBRA,8,514.2,124.8,389.4,0.757293,transaccion,B_base_recomendado
SGE202625334|4,4,NOMBRE,1,240.8,48.0,192.8,0.800664,transaccion,B_base_recomendado
SGE202625342|89,89,BRAND MANAGEMENT MERCADO,1,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGE202625343|98,98,MAHOU CANAL,5,333.8,64.6,269.2,0.806471,transaccion,B_base_recomendado
SGE202625345|89,89,BRAND MANAGEMENT MERCADO,1,310.2,190.4,119.8,0.386202,transaccion,B_base_recomendado
SGE202625356|4,4,NOMBRE,20,1320.4,218.4,1102.0,0.834596,transaccion,B_base_recomendado
SGE202625358|23,23,MAHOU-MARKETING OCIO,1,471.8,35.0,436.8,0.925816,transaccion,B_base_recomendado
SGE202625358|4,4,NOMBRE,13,1042.2,96.0,946.2,0.907887,transaccion,B_base_recomendado
SGE202625372|3,3,ALHAMBRA,2,114.0,52.8,61.2,0.536842,transaccion,B_base_recomendado
SGE202625372|4,4,NOMBRE,16,1130.4,184.8,945.6,0.836518,transaccion,B_base_recomendado
SGE202625380|23,23,MAHOU-MARKETING OCIO,1,350.4,27.8,322.6,0.920662,transaccion,B_base_recomendado
SGE202625383|3,3,ALHAMBRA,1,70.8,7.2,63.6,0.898305,transaccion,B_base_recomendado
SGE202625394|23,23,MAHOU-MARKETING OCIO,1,366.0,32.6,333.4,0.910929,transaccion,B_base_recomendado
SGE202625394|3,3,ALHAMBRA,15,855.0,86.4,768.6,0.898947,transaccion,B_base_recomendado
SGE202625399|3,3,ALHAMBRA,1,97.2,28.8,68.4,0.703704,transaccion,B_base_recomendado
SGE202625399|4,4,NOMBRE,2,395.6,4.8,390.8,0.987867,transaccion,B_base_recomendado
SGE202625400|4,4,NOMBRE,2,395.6,4.8,390.8,0.987867,transaccion,B_base_recomendado
SGE202625403|29,29,MAHOU FUTBOL,5,310.2,38.8,271.4,0.874919,transaccion,B_base_recomendado
SGE202625403|96,96,NOMBRE,1,139.8,34.0,105.8,0.756795,transaccion,B_base_recomendado
SGE202625406|4,4,NOMBRE,2,269.6,50.4,219.2,0.813056,transaccion,B_base_recomendado
SGE202625407|3,3,ALHAMBRA,1,122.6,4.8,117.8,0.960848,transaccion,B_base_recomendado
SGE202625408|23,23,MAHOU-MARKETING OCIO,1,110.8,15.8,95.0,0.857401,transaccion,B_base_recomendado
SGE202625409|29,29,MAHOU FUTBOL,1,86.6,43.6,43.0,0.496536,transaccion,B_base_recomendado
SGE202625410|23,23,MAHOU-MARKETING OCIO,1,190.4,38.8,151.6,0.796218,transaccion,B_base_recomendado
SGE202625415|23,23,MAHOU-MARKETING OCIO,1,286.0,37.4,248.6,0.869231,transaccion,B_base_recomendado
SGE202625434|23,23,MAHOU-MARKETING OCIO,2,514.6,82.0,432.6,0.840653,transaccion,B_base_recomendado
SGE202625461|4,4,NOMBRE,3,395.6,45.6,350.0,0.884732,transaccion,B_base_recomendado
SGE202625465|4,4,NOMBRE,1,298.0,14.4,283.6,0.951678,transaccion,B_base_recomendado
SGE202625523|5,5,NOMBRE,18,1096.6,109.8,986.8,0.899872,transaccion,B_base_recomendado
SGE202625531|23,23,MAHOU-MARKETING OCIO,2,205.2,44.6,160.6,0.782651,transaccion,B_base_recomendado
SGE202625540|30,30,EVENTOS COMERCIALES,51,1583.0,482.8,1100.2,0.695009,transaccion,B_base_recomendado
SGE202625549|23,23,MAHOU-MARKETING OCIO,7,326.6,90.6,236.0,0.722596,transaccion,B_base_recomendado
SGE202625549|30,30,EVENTOS COMERCIALES,10,557.8,137.2,420.6,0.754034,transaccion,B_base_recomendado
SGE202625549|96,96,NOMBRE,11,730.8,137.2,593.6,0.812261,transaccion,B_base_recomendado
SGE202625550|14,14,FUNDACIÓN MAHOU SAN MIGUEL,1,172.2,68.4,103.8,0.602787,transaccion,B_base_recomendado
SGE202625553|29,29,MAHOU FUTBOL,8,674.4,41.2,633.2,0.938909,transaccion,B_base_recomendado
SGP202524412|4,4,NOMBRE,2,279.0,19.2,259.8,0.931183,transaccion,B_base_recomendado
SGP202624366|4,4,NOMBRE,1,209.4,19.2,190.2,0.908309,transaccion,B_base_recomendado
SGP202624370|4,4,NOMBRE,1,279.0,4.8,274.2,0.982796,transaccion,B_base_recomendado
SGP202624371|4,4,NOMBRE,1,341.4,12.0,329.4,0.964851,transaccion,B_base_recomendado
SGP202624405|4,4,NOMBRE,2,233.4,64.8,168.6,0.722365,transaccion,B_base_recomendado
SGP202624406|4,4,NOMBRE,4,243.0,33.6,209.4,0.861728,transaccion,B_base_recomendado
SGP202624407|4,4,NOMBRE,2,228.6,19.2,209.4,0.91601,transaccion,B_base_recomendado
SGP202624408|4,4,NOMBRE,3,303.0,16.8,286.2,0.944554,transaccion,B_base_recomendado
SGP202624410|4,4,NOMBRE,1,303.0,4.8,298.2,0.984158,transaccion,B_base_recomendado
SGP202624479|3,3,ALHAMBRA,2,271.8,12.0,259.8,0.95585,transaccion,B_base_recomendado
SGP202624481|34,34,CUENTAS NACIONALES,1,142.8,190.4,-47.6,-0.333333,transaccion,B_base_recomendado
SGP202624482|4,4,NOMBRE,2,245.4,19.2,226.2,0.92176,transaccion,B_base_recomendado
SGP202624483|4,4,NOMBRE,2,375.0,31.2,343.8,0.9168,transaccion,B_base_recomendado
SGP202624494|4,4,NOMBRE,2,288.6,21.6,267.0,0.925156,transaccion,B_base_recomendado
SGP202624509|4,4,NOMBRE,3,317.4,21.6,295.8,0.931947,transaccion,B_base_recomendado
SGP202624523|23,23,MAHOU-MARKETING OCIO,1,109.2,32.6,76.6,0.701465,transaccion,B_base_recomendado
SGP202624524|23,23,MAHOU-MARKETING OCIO,1,351.4,82.0,269.4,0.766648,transaccion,B_base_recomendado
SGP202624526|90,90,HUB CONTENIDO & ACTIVACIÓN,1,216.6,190.4,26.2,0.12096,transaccion,B_base_recomendado
SGP202624527|5,5,NOMBRE,1,228.8,35.4,193.4,0.84528,transaccion,B_base_recomendado
SGP202624528|30,30,EVENTOS COMERCIALES,4,204.6,38.8,165.8,0.810362,transaccion,B_base_recomendado
SGP202624528|96,96,NOMBRE,1,154.2,26.8,127.4,0.8262,transaccion,B_base_recomendado
SGP202624529|30,30,EVENTOS COMERCIALES,11,530.0,146.8,383.2,0.723019,transaccion,B_base_recomendado
SGP202624530|30,30,EVENTOS COMERCIALES,16,610.6,187.6,423.0,0.692761,transaccion,B_base_recomendado
SGP202624531|30,30,EVENTOS COMERCIALES,5,234.8,72.4,162.4,0.691652,transaccion,B_base_recomendado
SGP202624532|29,29,MAHOU FUTBOL,3,238.2,26.8,211.4,0.88749,transaccion,B_base_recomendado
SGP202624533|96,96,NOMBRE,3,214.2,45.0,169.2,0.789916,transaccion,B_base_recomendado
SGP202624536|90,90,HUB CONTENIDO & ACTIVACIÓN,1,216.6,190.4,26.2,0.12096,transaccion,B_base_recomendado
SGP202624537|30,30,EVENTOS COMERCIALES,1,103.4,60.4,43.0,0.415861,transaccion,B_base_recomendado
SGP202624539|30,30,EVENTOS COMERCIALES,5,216.6,41.2,175.4,0.809788,transaccion,B_base_recomendado
SGP202624541|29,29,MAHOU FUTBOL,1,178.2,36.4,141.8,0.795735,transaccion,B_base_recomendado
SGP202624541|62,62,MAHOU JOVEN,1,163.8,190.4,-26.6,-0.162393,transaccion,B_base_recomendado
SGP202624543|3,3,ALHAMBRA,2,135.0,12.0,123.0,0.911111,transaccion,B_base_recomendado
SGP202624544|4,4,NOMBRE,1,228.6,12.0,216.6,0.947507,transaccion,B_base_recomendado
SGP202624545|74,74,EXPERIENCIA Y CRECIMIENTO DE CLIENTES,1,283.0,68.4,214.6,0.758304,transaccion,B_base_recomendado
SGP202624548|5,5,NOMBRE,1,192.6,40.2,152.4,0.791277,transaccion,B_base_recomendado
SGP202624552|96,96,NOMBRE,1,224.0,26.8,197.2,0.880357,transaccion,B_base_recomendado
SGP202624553|3,3,ALHAMBRA,1,113.4,4.8,108.6,0.957672,transaccion,B_base_recomendado
SGP202624555|4,4,NOMBRE,1,183.0,2.4,180.6,0.986885,transaccion,B_base_recomendado
SGP202624556|30,30,EVENTOS COMERCIALES,1,163.8,29.2,134.6,0.821734,transaccion,B_base_recomendado
SGP202624556|89,89,BRAND MANAGEMENT MERCADO,1,202.2,190.4,11.8,0.058358,transaccion,B_base_recomendado
SGP202624556|96,96,NOMBRE,1,156.6,35.4,121.2,0.773946,transaccion,B_base_recomendado
SGP202624559|29,29,MAHOU FUTBOL,2,154.2,50.8,103.4,0.670558,transaccion,B_base_recomendado
SGP202624560|90,90,HUB CONTENIDO & ACTIVACIÓN,1,216.6,190.4,26.2,0.12096,transaccion,B_base_recomendado
SGP202624561|4,4,NOMBRE,2,336.6,21.6,315.0,0.935829,transaccion,B_base_recomendado
SGP202624562|4,4,NOMBRE,1,228.6,12.0,216.6,0.947507,transaccion,B_base_recomendado
SGP202624564|30,30,EVENTOS COMERCIALES,5,168.6,55.6,113.0,0.670225,transaccion,B_base_recomendado
SGP202624565|30,30,EVENTOS COMERCIALES,4,183.0,29.2,153.8,0.840437,transaccion,B_base_recomendado
SGP202624566|29,29,MAHOU FUTBOL,1,101.4,29.2,72.2,0.712032,transaccion,B_base_recomendado
SGP202624567|4,4,NOMBRE,2,228.6,16.8,211.8,0.926509,transaccion,B_base_recomendado
SGP202624571|29,29,MAHOU FUTBOL,10,221.4,79.6,141.8,0.64047,transaccion,B_base_recomendado
SGP202624572|3,3,ALHAMBRA,1,137.4,19.2,118.2,0.860262,transaccion,B_base_recomendado
SGP202624573|6,6,CRAFT,4,236.8,40.2,196.6,0.830236,transaccion,B_base_recomendado
SGP202624575|30,30,EVENTOS COMERCIALES,10,400.8,84.4,316.4,0.789421,transaccion,B_base_recomendado
SGP202624577|23,23,MAHOU-MARKETING OCIO,3,262.2,74.8,187.4,0.714722,transaccion,B_base_recomendado
SGP202624577|29,29,MAHOU FUTBOL,2,132.6,29.2,103.4,0.779789,transaccion,B_base_recomendado
SGP202624578|96,96,NOMBRE,1,154.2,26.8,127.4,0.8262,transaccion,B_base_recomendado
SGP202624579|30,30,EVENTOS COMERCIALES,1,180.6,34.0,146.6,0.811739,transaccion,B_base_recomendado
SGP202624579|96,96,NOMBRE,7,238.2,57.0,181.2,0.760705,transaccion,B_base_recomendado
SGP202624580|30,30,EVENTOS COMERCIALES,4,192.6,46.0,146.6,0.761163,transaccion,B_base_recomendado
SGP202624581|29,29,MAHOU FUTBOL,4,238.2,29.2,209.0,0.877414,transaccion,B_base_recomendado
SGP202624585|4,4,NOMBRE,1,199.8,16.8,183.0,0.915916,transaccion,B_base_recomendado
SGP202624586|40,40,,1,112.4,112.4,0.0,0.0,transaccion,B_base_recomendado
SGP202624586|77,77,ASUNTOS CORPORATIVOS Y SOSTENIBILIDAD,21,274.2,82.8,191.4,0.698031,transaccion,B_base_recomendado
SGP202624588|4,4,NOMBRE,2,279.0,4.8,274.2,0.982796,transaccion,B_base_recomendado
SGP202624589|24,24,MCC MADRID,1,375.0,64.6,310.4,0.827733,transaccion,B_base_recomendado
SGP202624590|89,89,BRAND MANAGEMENT MERCADO,1,178.2,190.4,-12.2,-0.068462,transaccion,B_base_recomendado
SGP202624591|23,23,MAHOU-MARKETING OCIO,1,118.2,32.6,85.6,0.724196,transaccion,B_base_recomendado
SGP202624593|4,4,NOMBRE,3,381.2,43.2,338.0,0.886674,transaccion,B_base_recomendado
SGP202624595|30,30,EVENTOS COMERCIALES,1,119.2,34.0,85.2,0.714765,transaccion,B_base_recomendado
SGP202624597|4,4,NOMBRE,2,303.0,12.0,291.0,0.960396,transaccion,B_base_recomendado
SGP202624598|4,4,NOMBRE,1,279.0,4.8,274.2,0.982796,transaccion,B_base_recomendado
SGP202624599|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624600|23,23,MAHOU-MARKETING OCIO,2,123.0,32.6,90.4,0.734959,transaccion,B_base_recomendado
SGP202624601|29,29,MAHOU FUTBOL,1,132.6,24.4,108.2,0.815988,transaccion,B_base_recomendado
SGP202624602|4,4,NOMBRE,2,343.8,38.4,305.4,0.888307,transaccion,B_base_recomendado
SGP202624603|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624604|90,90,HUB CONTENIDO & ACTIVACIÓN,1,216.6,190.4,26.2,0.12096,transaccion,B_base_recomendado
SGP202624605|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624607|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624608|30,30,EVENTOS COMERCIALES,1,275.2,31.6,243.6,0.885174,transaccion,B_base_recomendado
SGP202624611|96,96,NOMBRE,4,331.2,94.0,237.2,0.716184,transaccion,B_base_recomendado
SGP202624612|40,40,,2,201.2,201.2,0.0,0.0,transaccion,B_base_recomendado
SGP202624613|30,30,EVENTOS COMERCIALES,4,183.0,29.2,153.8,0.840437,transaccion,B_base_recomendado
SGP202624614|3,3,ALHAMBRA,1,180.6,76.8,103.8,0.574751,transaccion,B_base_recomendado
SGP202624618|4,4,NOMBRE,1,303.0,4.8,298.2,0.984158,transaccion,B_base_recomendado
SGP202624618|90,90,HUB CONTENIDO & ACTIVACIÓN,1,216.6,190.4,26.2,0.12096,transaccion,B_base_recomendado
SGP202624622|30,30,EVENTOS COMERCIALES,3,171.0,46.0,125.0,0.730994,transaccion,B_base_recomendado
SGP202624623|62,62,MAHOU JOVEN,1,118.2,190.4,-72.2,-0.610829,transaccion,B_base_recomendado
SGP202624624|4,4,NOMBRE,2,293.4,36.0,257.4,0.877301,transaccion,B_base_recomendado
SGP202624626|3,3,ALHAMBRA,1,113.4,9.6,103.8,0.915344,transaccion,B_base_recomendado
SGP202624627|29,29,MAHOU FUTBOL,3,238.2,50.8,187.4,0.786734,transaccion,B_base_recomendado
SGP202624627|4,4,NOMBRE,2,341.4,19.2,322.2,0.943761,transaccion,B_base_recomendado
SGP202624628|29,29,MAHOU FUTBOL,4,264.6,31.6,233.0,0.880574,transaccion,B_base_recomendado
SGP202624628|4,4,NOMBRE,2,343.8,38.4,305.4,0.888307,transaccion,B_base_recomendado
SGP202624629|29,29,MAHOU FUTBOL,4,264.6,31.6,233.0,0.880574,transaccion,B_base_recomendado
SGP202624629|4,4,NOMBRE,3,470.0,28.8,441.2,0.938723,transaccion,B_base_recomendado
SGP202624630|30,30,EVENTOS COMERCIALES,1,120.6,26.8,93.8,0.777778,transaccion,B_base_recomendado
SGP202624630|96,96,NOMBRE,1,235.8,38.8,197.0,0.835454,transaccion,B_base_recomendado
SGP202624631|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624632|64,64,CORONA,5,209.4,70.8,138.6,0.661891,transaccion,B_base_recomendado
SGP202624633|4,4,NOMBRE,4,336.6,33.6,303.0,0.900178,transaccion,B_base_recomendado
SGP202624635|23,23,MAHOU-MARKETING OCIO,2,130.2,43.6,86.6,0.665131,transaccion,B_base_recomendado
SGP202624638|4,4,NOMBRE,2,138.8,74.4,64.4,0.463977,transaccion,B_base_recomendado
SGP202624639|30,30,EVENTOS COMERCIALES,1,163.8,24.4,139.4,0.851038,transaccion,B_base_recomendado
SGP202624639|96,96,NOMBRE,4,328.8,48.4,280.4,0.852798,transaccion,B_base_recomendado
SGP202624644|30,30,EVENTOS COMERCIALES,2,136.4,43.6,92.8,0.680352,transaccion,B_base_recomendado
SGP202624647|23,23,MAHOU-MARKETING OCIO,1,130.2,26.8,103.4,0.794163,transaccion,B_base_recomendado
SGP202624648|7,7,,1,57.0,57.0,0.0,0.0,transaccion,B_base_recomendado
SGP202624649|30,30,EVENTOS COMERCIALES,13,389.4,149.2,240.2,0.616846,transaccion,B_base_recomendado
SGP202624651|30,30,EVENTOS COMERCIALES,1,199.0,55.6,143.4,0.720603,transaccion,B_base_recomendado
SGP202624653|16,16,,1,379.8,379.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624654|16,16,,1,379.8,379.8,0.0,0.0,transaccion,B_base_recomendado
SGP202624655|23,23,MAHOU-MARKETING OCIO,1,144.6,15.8,128.8,0.890733,transaccion,B_base_recomendado
SGP202624656|3,3,ALHAMBRA,1,102.4,36.0,66.4,0.648438,transaccion,B_base_recomendado
SGP202624656|30,30,EVENTOS COMERCIALES,1,117.2,50.8,66.4,0.566553,transaccion,B_base_recomendado
SGP202624657|5,5,NOMBRE,2,481.0,61.8,419.2,0.871518,transaccion,B_base_recomendado
SGP202624658|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624659|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624660|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624661|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624662|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624663|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624664|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624665|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624666|23,23,MAHOU-MARKETING OCIO,2,147.0,74.8,72.2,0.491156,transaccion,B_base_recomendado
SGP202624667|23,23,MAHOU-MARKETING OCIO,1,151.8,27.8,124.0,0.816864,transaccion,B_base_recomendado
SGP202624668|23,23,MAHOU-MARKETING OCIO,1,144.6,25.4,119.2,0.824343,transaccion,B_base_recomendado
SGP202624669|23,23,MAHOU-MARKETING OCIO,1,151.8,27.8,124.0,0.816864,transaccion,B_base_recomendado
SGP202624670|23,23,MAHOU-MARKETING OCIO,1,151.8,27.8,124.0,0.816864,transaccion,B_base_recomendado
SGP202624671|3,3,ALHAMBRA,1,216.6,9.6,207.0,0.955679,transaccion,B_base_recomendado
SGP202624673|5,5,NOMBRE,1,269.4,37.8,231.6,0.859688,transaccion,B_base_recomendado
SGP202624674|23,23,MAHOU-MARKETING OCIO,1,151.8,27.8,124.0,0.816864,transaccion,B_base_recomendado
SGP202624674|29,29,MAHOU FUTBOL,2,238.2,26.8,211.4,0.88749,transaccion,B_base_recomendado
SGP202624675|29,29,MAHOU FUTBOL,3,132.6,24.4,108.2,0.815988,transaccion,B_base_recomendado
SGP202624676|29,29,MAHOU FUTBOL,1,214.4,34.0,180.4,0.841418,transaccion,B_base_recomendado
SGP202624677|5,5,NOMBRE,1,269.4,37.8,231.6,0.859688,transaccion,B_base_recomendado
SGP202624678|29,29,MAHOU FUTBOL,5,250.2,58.0,192.2,0.768185,transaccion,B_base_recomendado
SGP202624679|6,6,CRAFT,1,261.4,35.4,226.0,0.864575,transaccion,B_base_recomendado
SGP202624681|4,4,NOMBRE,1,279.0,4.8,274.2,0.982796,transaccion,B_base_recomendado
SGP202624682|3,3,ALHAMBRA,1,113.4,4.8,108.6,0.957672,transaccion,B_base_recomendado
SGP202624683|3,3,ALHAMBRA,1,153.8,36.0,117.8,0.76593,transaccion,B_base_recomendado
SGP202624690|30,30,EVENTOS COMERCIALES,2,468.6,34.0,434.6,0.927443,transaccion,B_base_recomendado
SGP202624691|6,6,CRAFT,3,263.8,35.4,228.4,0.865807,transaccion,B_base_recomendado
SGP202624692|5,5,NOMBRE,1,228.8,35.4,193.4,0.84528,transaccion,B_base_recomendado
SGP202624692|79,79,NOMBRE,1,271.8,59.8,212.0,0.779985,transaccion,B_base_recomendado
SGP202624693|3,3,ALHAMBRA,3,276.8,50.4,226.4,0.817919,transaccion,B_base_recomendado
SGP202624695|23,23,MAHOU-MARKETING OCIO,1,144.6,15.8,128.8,0.890733,transaccion,B_base_recomendado
SGP202624695|3,3,ALHAMBRA,5,305.4,110.4,195.0,0.638507,transaccion,B_base_recomendado
SGP202624696|4,4,NOMBRE,3,396.6,36.0,360.6,0.909228,transaccion,B_base_recomendado
SGP202624697|4,4,NOMBRE,2,259.8,67.2,192.6,0.741339,transaccion,B_base_recomendado
SGP202624698|82,82,BRUTUS DESARROLLO COMERCIAL,4,347.2,272.0,75.2,0.21659,transaccion,B_base_recomendado
SGP202624699|4,4,NOMBRE,1,231.2,14.4,216.8,0.937716,transaccion,B_base_recomendado
SGP202624700|82,82,BRUTUS DESARROLLO COMERCIAL,2,263.2,238.4,24.8,0.094225,transaccion,B_base_recomendado
SGP202624701|76,76,NOMBRE,1,213.4,68.4,145.0,0.679475,transaccion,B_base_recomendado
SGP202624702|82,82,BRUTUS DESARROLLO COMERCIAL,3,337.6,207.2,130.4,0.386256,transaccion,B_base_recomendado
SGP202624703|82,82,BRUTUS DESARROLLO COMERCIAL,3,436.0,204.8,231.2,0.530275,transaccion,B_base_recomendado
SGP202624704|4,4,NOMBRE,3,396.6,36.0,360.6,0.909228,transaccion,B_base_recomendado
SGP202624705|4,4,NOMBRE,2,427.8,38.4,389.4,0.910238,transaccion,B_base_recomendado
SGP202624706|4,4,NOMBRE,5,526.2,36.0,490.2,0.931585,transaccion,B_base_recomendado
SGP202624707|4,4,NOMBRE,1,271.8,4.8,267.0,0.98234,transaccion,B_base_recomendado
SGP202624708|29,29,MAHOU FUTBOL,1,231.0,24.4,206.6,0.894372,transaccion,B_base_recomendado
