pasillo_destino,lado_destino,posicion_fisica,posicion_visual,ubicacion_destino,tipologia,propietario,owner_name,owner_name_abc,picking_lineas_2026,picking_transacciones_2026,picking_unidades_2026,abc_picking_2026,owner_name_final,abc_visual,label_owner_abc
7,par,22,22,007-022-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,24,24,007-024-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,26,26,007-026-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,28,28,007-028-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,30,30,007-030-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,32,32,007-032-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,34,34,007-034-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,36,36,007-036-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,38,38,007-038-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,40,40,007-040-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,42,42,007-042-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,44,44,007-044-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,46,46,007-046-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,48,48,007-048-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,50,50,007-050-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,52,52,007-052-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,54,54,007-054-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,,56,007-056-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
7,par,,58,007-058-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
7,par,,60,007-060-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
7,par,56,62,007-062-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,58,64,007-064-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,60,66,007-066-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,62,68,007-068-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,64,70,007-070-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,66,72,007-072-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,68,74,007-074-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,70,76,007-076-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,72,78,007-078-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,74,80,007-080-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,76,82,007-082-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,78,84,007-084-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,80,86,007-086-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,82,88,007-088-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,84,90,007-090-00,owner_block,14,FUNDACION MAHOU SAN MIGUEL,FUNDACION MAHOU SAN MIGUEL,5.0,2.0,12.0,C,FUNDACION MAHOU SAN MIGUEL,C,14 FUNDACION MAHOU SA
7,par,86,92,007-092-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,88,94,007-094-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,90,96,007-096-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,92,98,007-098-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,94,100,007-100-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,96,102,007-102-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,98,104,007-104-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,100,106,007-106-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,102,108,007-108-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,104,110,007-110-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,106,112,007-112-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
7,par,108,114,007-114-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,1,1,008-001-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,3,3,008-003-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,5,5,008-005-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,7,7,008-007-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,9,9,008-009-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,11,11,008-011-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,13,13,008-013-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,15,15,008-015-00,owner_block,30,EVENTOS COMERCIALES,EVENTOS COMERCIALES,351.0,68.0,277131.0,A,EVENTOS COMERCIALES,A,30 EVENTOS COMERCIALE
8,impar,17,17,008-017-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,19,19,008-019-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,21,21,008-021-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,23,23,008-023-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,25,25,008-025-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,27,27,008-027-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,29,29,008-029-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,31,31,008-031-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,33,33,008-033-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,35,35,008-035-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,37,37,008-037-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,39,39,008-039-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,41,41,008-041-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,43,43,008-043-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,45,45,008-045-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,47,47,008-047-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,49,49,008-049-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,51,51,008-051-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,53,53,008-053-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,,55,008-055-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,impar,,57,008-057-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,impar,,59,008-059-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,impar,55,61,008-061-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,57,63,008-063-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,59,65,008-065-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,61,67,008-067-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,63,69,008-069-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,65,71,008-071-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,67,73,008-073-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,69,75,008-075-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,71,77,008-077-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,73,79,008-079-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,75,81,008-081-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,77,83,008-083-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,79,85,008-085-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,81,87,008-087-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,83,89,008-089-00,owner_block,33,IPA,,,,,,IPA,SIN_ABC,33 IPA
8,impar,85,91,008-091-00,owner_block,7,CERVECISTAS,CERVECISTAS,1.0,1.0,1.0,C,CERVECISTAS,C,7 CERVECISTAS
8,impar,87,93,008-093-00,owner_block,7,CERVECISTAS,CERVECISTAS,1.0,1.0,1.0,C,CERVECISTAS,C,7 CERVECISTAS
8,impar,89,95,008-095-00,owner_block,7,CERVECISTAS,CERVECISTAS,1.0,1.0,1.0,C,CERVECISTAS,C,7 CERVECISTAS
8,impar,91,97,008-097-00,owner_block,7,CERVECISTAS,CERVECISTAS,1.0,1.0,1.0,C,CERVECISTAS,C,7 CERVECISTAS
8,impar,93,99,008-099-00,owner_block,7,CERVECISTAS,CERVECISTAS,1.0,1.0,1.0,C,CERVECISTAS,C,7 CERVECISTAS
8,impar,95,101,008-101-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,97,103,008-103-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,99,105,008-105-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,101,107,008-107-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,103,109,008-109-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,105,111,008-111-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,impar,107,113,008-113-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,2,2,008-002-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,4,4,008-004-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,6,6,008-006-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,8,8,008-008-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,10,10,008-010-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,12,12,008-012-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,14,14,008-014-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,16,16,008-016-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,18,18,008-018-00,owner_block,32,MCC CENTRO - OESTE,MCC CENTRO - OESTE,1.0,1.0,1.0,C,MCC CENTRO - OESTE,C,32 MCC CENTRO - OESTE
8,par,20,20,008-020-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,22,22,008-022-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,24,24,008-024-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,26,26,008-026-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,28,28,008-028-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,30,30,008-030-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,32,32,008-032-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,34,34,008-034-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,36,36,008-036-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,38,38,008-038-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,40,40,008-040-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,42,42,008-042-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,44,44,008-044-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,46,46,008-046-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,48,48,008-048-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,50,50,008-050-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,52,52,008-052-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,54,54,008-054-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,,56,008-056-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,par,,58,008-058-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,par,,60,008-060-00,puente,,PUENTE,,,,,,PUENTE,PUENTE,Puente
8,par,56,62,008-062-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,58,64,008-064-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,60,66,008-066-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,62,68,008-068-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,64,70,008-070-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,66,72,008-072-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,68,74,008-074-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,70,76,008-076-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,72,78,008-078-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,74,80,008-080-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,76,82,008-082-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,78,84,008-084-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,80,86,008-086-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,82,88,008-088-00,owner_block,61,MAHOU CORPORATIVO,MAHOU CORPORATIVO,29.0,9.0,1284.0,C,MAHOU CORPORATIVO,C,61 MAHOU CORPORATIVO
8,par,84,90,008-090-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,86,92,008-092-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,88,94,008-094-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,90,96,008-096-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,92,98,008-098-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,94,100,008-100-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,96,102,008-102-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,98,104,008-104-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,100,106,008-106-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,102,108,008-108-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,104,110,008-110-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,106,112,008-112-00,owner_block,6,CRAFT,CRAFT,121.0,48.0,6078.0,B,CRAFT,B,6 CRAFT
8,par,108,114,008-114-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,1,1,009-001-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,3,3,009-003-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,5,5,009-005-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
9,impar,7,7,009-007-00,owner_block,62,MAHOU JOVEN,MAHOU JOVEN,78.0,34.0,11474.0,B,MAHOU JOVEN,B,62 MAHOU JOVEN
